,D,eigen_values_obs,pos,vel,des_vel,normals,dists
223,"[[38.70321914 13.50624611  8.11389504]
 [13.50624611 18.83133682  4.10393454]
 [ 8.11389504  4.10393454 14.46544405]]",,[ 0.50091159 -0.42826348  0.25816738],[-0.14667733 -0.18063484 -0.01964589],[-0.19921756 -0.10076243 -0.06053316],"[[ 0.07582591]
 [-0.98578254]
 [ 0.14994407]]",[4.61015966]
224,"[[38.73314435 13.47619858  8.13168258]
 [13.47619858 18.79336205  4.09918743]
 [ 8.13168258  4.09918743 14.47349361]]",,[ 0.49944771 -0.43007485  0.25795564],[-0.14511135 -0.17902247 -0.02174248],[-0.19890577 -0.10026855 -0.06050312],"[[ 0.07510409]
 [-0.98715274]
 [ 0.14102779]]",[4.66088508]
225,"[[38.79852777 13.4173697   8.15843732]
 [13.4173697  18.71774999  4.08473072]
 [ 8.15843732  4.08473072 14.48372224]]",,[ 0.49775904 -0.43214084  0.25768046],[-0.13852733 -0.16989425 -0.02015389],[-0.19892543 -0.09959711 -0.06056007],"[[ 0.06924616]
 [-0.98783359]
 [ 0.13924718]]",[4.69745183]
226,"[[38.8549374  13.35917374  8.19283593]
 [13.35917374 18.64561307  4.07558271]
 [ 8.19283593  4.07558271 14.49944953]]",,[ 0.49620392 -0.43401656  0.25745335],[-0.14307731 -0.16958961 -0.02068289],[-0.19884915 -0.09891888 -0.06066439],"[[ 0.0635761 ]
 [-0.98837485]
 [ 0.13810589]]",[4.73142]
227,"[[38.92652792 13.28347235  8.23811032]
 [13.28347235 18.55304086  4.06404832]
 [ 8.23811032  4.06404832 14.52043122]]",,[ 0.49432713 -0.43620752  0.25719924],[-0.16244469 -0.18654899 -0.02403277],[-0.19883162 -0.09808819 -0.06083209],"[[ 0.05418324]
 [-0.98849418]
 [ 0.14122124]]",[4.77833523]
228,"[[38.97964965 13.23106552  8.26467164]
 [13.23106552 18.48863484  4.05307013]
 [ 8.26467164  4.05307013 14.53171551]]",,[ 0.49242906 -0.43838213  0.25690825],[-0.15867414 -0.18451759 -0.01941103],[-0.19866658 -0.0974279  -0.0608575 ],"[[ 0.04838093]
 [-0.98900574]
 [ 0.13973877]]",[4.83426568]
229,"[[39.02050024 13.1904911   8.2850178 ]
 [13.1904911  18.43915005  4.04446448]
 [ 8.2850178   4.04446448 14.54034971]]",,[ 0.49077331 -0.4402936   0.25667106],[-0.15189969 -0.17561397 -0.01981155],[-0.1985064  -0.09690408 -0.06086597],"[[ 0.04607798]
 [-0.9897843 ]
 [ 0.13492165]]",[4.88182705]
230,"[[39.0821015  13.13293991  8.30911076]
 [13.13293991 18.36856452  4.02934212]
 [ 8.30911076  4.02934212 14.54933398]]",,[ 0.48881456 -0.44252349  0.2563825 ],[-0.15445627 -0.16942666 -0.02646829],[-0.19845136 -0.09623514 -0.06088724],"[[ 0.04105282]
 [-0.99043609]
 [ 0.13172329]]",[4.93856615]
231,"[[39.14128421 13.08062561  8.32671344]
 [13.08062561 18.30415146  4.01302386]
 [ 8.32671344  4.01302386 14.55456434]]",,[ 0.48691198 -0.4446529   0.25606291],[-0.14434782 -0.16211799 -0.02216935],[-0.19840583 -0.09562084 -0.06086921],"[[ 0.03656819]
 [-0.99087355]
 [ 0.12973966]]",[4.98179693]
232,"[[39.18126303 13.03994013  8.34651846]
 [13.03994013 18.25578136  4.00415908]
 [ 8.34651846  4.00415908 14.56295561]]",,[ 0.48580128 -0.44590711  0.25589057],[-0.13809528 -0.15790781 -0.01867048],[-0.19833851 -0.09515092 -0.06090357],"[[ 0.03024672]
 [-0.99070365]
 [ 0.13263263]]",[5.01222685]
233,"[[39.20190219 13.01858564  8.35711817]
 [13.01858564 18.23057795  3.99964157]
 [ 8.35711817  3.99964157 14.56751986]]",,[ 0.48509871 -0.44669827  0.25578896],[-0.14138362 -0.15808478 -0.02265378],[-0.19830315 -0.09490611 -0.06092379],"[[ 0.02818188]
 [-0.990841  ]
 [ 0.13206019]]",[5.03097383]
234,"[[39.24129439 12.97391292  8.38308187]
 [12.97391292 18.17894341  3.99251859]
 [ 8.38308187  3.99251859 14.57976221]]",,[ 0.48358542 -0.44835335  0.25556873],[-0.15435189 -0.16816598 -0.02073568],[-0.19817913 -0.09438461 -0.06098653],"[[ 0.02283916]
 [-0.99100023]
 [ 0.13189736]]",[5.07476911]
235,"[[39.28266183 12.92817066  8.40800766]
 [12.92817066 18.12614699  3.98422114]
 [ 8.40800766  3.98422114 14.59119118]]",,[ 0.48200662 -0.45004524  0.25531816],[-0.15652977 -0.16809194 -0.02453001],[-0.19806351 -0.09385444 -0.06103948],"[[ 0.01757228]
 [-0.99118906]
 [ 0.1312839 ]]",[5.11809376]
236,"[[39.31509457 12.890159    8.43046938]
 [12.890159   18.08294431  3.97838969]
 [ 8.43046938  3.97838969 14.60196112]]",,[ 0.48045582 -0.45171508  0.25510362],[-0.15468621 -0.16512304 -0.0220051 ],[-0.19792791 -0.09340338 -0.06108803],"[[ 0.01560952]
 [-0.99186214]
 [ 0.126356  ]]",[5.15688582]
237,"[[39.35556988 12.84694311  8.4515895 ]
 [12.84694311 18.03328492  3.96910355]
 [ 8.4515895   3.96910355 14.61114521]]",,[ 0.47905634 -0.45320453  0.25491799],[-0.15176816 -0.16373443 -0.01934904],[-0.19794457 -0.09296032 -0.0611556 ],"[[ 0.01233892]
 [-0.99216475]
 [ 0.12432566]]",[5.187637]
238,"[[39.41026143 12.78800851  8.48020154]
 [12.78800851 17.96612922  3.95636101]
 [ 8.48020154  3.95636101 14.62360935]]",,[ 0.47697362 -0.45537272  0.25461235],[-0.15717845 -0.16277384 -0.02309275],[-0.19787986 -0.09231905 -0.06122018],"[[ 0.00752308]
 [-0.99252005]
 [ 0.12184975]]",[5.23548272]
239,"[[39.45195024 12.74134589  8.50404266]
 [12.74134589 17.91367439  3.9470037 ]
 [ 8.50404266  3.9470037  14.63437537]]",,[ 0.47559884 -0.45681203  0.25440167],[-0.14948839 -0.15771476 -0.02269798],[-0.19780576 -0.09180811 -0.0612761 ],"[[ 7.67429950e-04]
 [-9.92189820e-01]
 [ 1.24734811e-01]]",[5.27172559]
240,"[[39.48479321 12.70882806  8.51612513]
 [12.70882806 17.87649721  3.93781278]
 [ 8.51612513  3.93781278 14.63870958]]",,[ 0.4744339  -0.45804013  0.25423338],[-0.14757604 -0.15235184 -0.02376277],[-0.19780451 -0.0914638  -0.06128945],"[[-0.00383166]
 [-0.99180954]
 [ 0.12766812]]",[5.30411254]
241,"[[39.52185272 12.66558771  8.53915738]
 [12.66558771 17.82871777  3.92972987]
 [ 8.53915738  3.92972987 14.64942951]]",,[ 0.47295994 -0.45958     0.25402253],[-0.14695711 -0.15247212 -0.02160604],[-0.19773369 -0.09099727 -0.06135049],"[[-0.00786873]
 [-0.99192793]
 [ 0.12655855]]",[5.34184204]
242,"[[39.56091452 12.61962518  8.56352579]
 [12.61962518 17.77828938  3.92107764]
 [ 8.56352579  3.92107764 14.6607961 ]]",,[ 0.47137023 -0.46121615  0.25378886],[-0.16390113 -0.16903954 -0.02602898],[-0.19765705 -0.09050345 -0.06141455],"[[-0.01218607]
 [-0.99203633]
 [ 0.12536119]]",[5.38208053]
243,"[[39.58546634 12.58836114  8.58207428]
 [12.58836114 17.74457703  3.91634671]
 [ 8.58207428  3.91634671 14.66995664]]",,[ 0.46974361 -0.4628798   0.25354084],[-0.16154402 -0.16543924 -0.0233641 ],[-0.19745913 -0.09010857 -0.06143122],"[[-0.0117326 ]
 [-0.99307154]
 [ 0.1169242 ]]",[5.43426091]
244,"[[39.62400468 12.53742984  8.61344223]
 [12.53742984 17.69023748  3.9092966 ]
 [ 8.61344223  3.9092966  14.68575784]]",,[ 0.46814076 -0.46452397  0.25332131],[-0.15715809 -0.15988249 -0.02390487],[-0.19735888 -0.0895733  -0.06153848],"[[-0.01683419]
 [-0.99311026]
 [ 0.11596816]]",[5.46716996]
245,"[[39.66855617 12.4765325   8.65188757]
 [12.4765325  17.62602046  3.90138017]
 [ 8.65188757  3.90138017 14.70542337]]",,[ 0.46639087 -0.46631026  0.25308626],[-0.16078361 -0.16367842 -0.02279164],[-0.19730674 -0.08897117 -0.06169732],"[[-0.0225732 ]
 [-0.99307141]
 [ 0.11532397]]",[5.50359405]
246,"[[39.71124802 12.42197245  8.68252627]
 [12.42197245 17.56833093  3.89206946]
 [ 8.68252627  3.89206946 14.72042105]]",,[ 0.46495698 -0.46776578  0.25288181],[-0.15598499 -0.15755447 -0.02297852],[-0.19730371 -0.08844428 -0.06181947],"[[-0.02943095]
 [-0.99253718]
 [ 0.1183375 ]]",[5.53856502]
247,"[[39.7398139  12.38551132  8.70259355]
 [12.38551132 17.5299899   3.88560901]
 [ 8.70259355  3.88560901 14.7301962 ]]",,[ 0.4634539  -0.46930374  0.25265768],[-0.14753115 -0.15436551 -0.01979006],[-0.19718587 -0.08804125 -0.06186157],"[[-0.03063088]
 [-0.99301893]
 [ 0.11390854]]",[5.5797328]
248,"[[39.77474928 12.34124157  8.72628403]
 [12.34124157 17.48362262  3.87737719]
 [ 8.72628403  3.87737719 14.7416281 ]]",,[ 0.46202724 -0.47076524  0.25245949],[-0.14368416 -0.14848589 -0.01813178],[-0.1971347  -0.08759348 -0.06193587],"[[-0.0343181 ]
 [-0.99300999]
 [ 0.11293109]]",[5.6166116]
249,"[[39.81133713 12.29713505  8.74746439]
 [12.29713505 17.43733405  3.8678022 ]
 [ 8.74746439  3.8678022  14.75132882]]",,[ 0.46052131 -0.47227341  0.25225859],[-0.1534694  -0.15165617 -0.01989817],[-0.19713631 -0.08716631 -0.06200503],"[[-0.03713455]
 [-0.99312077]
 [ 0.11105027]]",[5.65531309]
250,"[[39.85249044 12.24082736  8.78012402]
 [12.24082736 17.37969324  3.85875664]
 [ 8.78012402  3.85875664 14.76781633]]",,[ 0.45855263 -0.47420076  0.2519939 ],[-0.16465478 -0.15767889 -0.02334327],[-0.19701333 -0.08658494 -0.06210581],"[[-0.04187714]
 [-0.99311835]
 [ 0.10937205]]",[5.70411035]
251,"[[39.86151691 12.23610989  8.77656532]
 [12.23610989 17.37380595  3.85445696]
 [ 8.77656532  3.85445696 14.76467714]]",,[ 0.45706972 -0.47565205  0.25180264],[-0.16284209 -0.15853122 -0.02040549],[-0.19691615 -0.08648085 -0.06202991],"[[-0.04115625]
 [-0.99282102]
 [ 0.11230575]]",[5.74500966]
252,"[[39.87689464 12.21512371  8.78849845]
 [12.21512371 17.3524343   3.85095245]
 [ 8.78849845  3.85095245 14.77067105]]",,[ 0.45545224 -0.47722044  0.25159685],[-0.15968561 -0.15624218 -0.01758315],[-0.19679238 -0.08623067 -0.06204097],"[[-0.04131628]
 [-0.99285732]
 [ 0.11192547]]",[5.79004845]
253,"[[39.89095943 12.19687165  8.79802498]
 [12.19687165 17.33375979  3.84742525]
 [ 8.79802498  3.84742525 14.77528078]]",,[ 0.45400858 -0.47860802  0.25140321],[-0.1589574  -0.15260748 -0.02224932],[-0.196691   -0.08601407 -0.06204492],"[[-0.04112645]
 [-0.99293347]
 [ 0.11131823]]",[5.82843753]
254,"[[39.91183626 12.17086813  8.81053182]
 [12.17086813 17.30706865  3.8418046 ]
 [ 8.81053182  3.8418046  14.7810951 ]]",,[ 0.4524051  -0.4801347   0.25117074],[-0.15631411 -0.14944586 -0.02200493],[-0.19661048 -0.08573138 -0.06206123],"[[-0.04142379]
 [-0.99303931]
 [ 0.11025876]]",[5.86755513]
255,"[[39.9741224  12.07709478  8.86908473]
 [12.07709478 17.2139694   3.82899508]
 [ 8.86908473  3.82899508 14.81190819]]",,[ 0.450886   -0.48157603  0.2509419 ],[-0.15294368 -0.14485136 -0.02419596],[-0.19665155 -0.08489916 -0.06234759],"[[-0.05084494]
 [-0.9931635 ]
 [ 0.10507638]]",[5.90146633]
256,"[[40.00190095 12.04327887  8.88377237]
 [12.04327887 17.17966856  3.82080303]
 [ 8.88377237  3.82080303 14.81843049]]",,[ 0.44910455 -0.48324277  0.25067936],[-0.15076785 -0.13889757 -0.02132755],[-0.19661396 -0.08456128 -0.06237697],"[[-0.05090694]
 [-0.99338425]
 [ 0.10293789]]",[5.9375392]
257,"[[39.99644115 12.0540024   8.87536988]
 [12.0540024  17.18990871  3.82133319]
 [ 8.87536988  3.82133319 14.81365014]]",,[ 0.44768735 -0.48454692  0.25048217],[-0.16089997 -0.14686846 -0.02179951],[-0.19647287 -0.08459234 -0.0622854 ],"[[-0.04553905]
 [-0.99371827]
 [ 0.10222617]]",[5.96647651]
258,"[[39.99412244 12.06243576  8.86651906]
 [12.06243576 17.19760377  3.82050971]
 [ 8.86651906  3.82050971 14.80827379]]",,[ 0.44618074 -0.48591672  0.25026963],[-0.16697166 -0.15009297 -0.0234494 ],[-0.19638343 -0.08462    -0.06220011],"[[-0.04204974]
 [-0.99354272]
 [ 0.10537872]]",[6.00248236]
259,"[[40.00620909 12.04381425  8.87819339]
 [12.04381425 17.17933225  3.81798592]
 [ 8.87819339  3.81798592 14.81445867]]",,[ 0.44434266 -0.48758682  0.25001088],[-0.16802134 -0.15245149 -0.02079989],[-0.19624922 -0.08439518 -0.06221258],"[[-0.04115785]
 [-0.9936077 ]
 [ 0.10511785]]",[6.05192332]
260,"[[40.06420427 11.94692583  8.94330788]
 [11.94692583 17.0858038   3.80716427]
 [ 8.94330788  3.80716427 14.84999193]]",,[ 0.44255328 -0.48920541  0.2497637 ],[-0.16109344 -0.14505554 -0.02372629],[-0.1962401  -0.08353937 -0.06253645],"[[-0.05088919]
 [-0.99364319]
 [ 0.10041661]]",[6.09790117]
261,"[[40.09261936 11.9058838   8.96598937]
 [11.9058838  17.04581176  3.79986025]
 [ 8.96598937  3.79986025 14.86156888]]",,[ 0.44027801 -0.4912329   0.24943951],[-0.16157732 -0.14400597 -0.02318368],[-0.19617367 -0.08314002 -0.06261043],"[[-0.05083836]
 [-0.99387639]
 [ 0.09810799]]",[6.14630057]
262,"[[40.10379051 11.8944608   8.96856843]
 [11.8944608  17.03413223  3.79579707]
 [ 8.96856843  3.79579707 14.86207726]]",,[ 0.43779366 -0.49344579  0.24905469],[-0.15003105 -0.13355989 -0.02325815],[-0.19603146 -0.08296705 -0.06255817],"[[-0.04547878]
 [-0.99427196]
 [ 0.09672102]]",[6.19724334]
263,"[[40.1212881  11.86269299  8.99088663]
 [11.86269299 17.00416213  3.79271843]
 [ 8.99088663  3.79271843 14.87454977]]",,[ 0.43598934 -0.49504097  0.24880341],[-0.15441952 -0.13613872 -0.02205001],[-0.19595485 -0.08266166 -0.06265033],"[[-0.04546243]
 [-0.99432707]
 [ 0.0961605 ]]",[6.23694464]
264,"[[40.14414836 11.81874774  9.02294054]
 [11.81874774 16.96312045  3.78905969]
 [ 9.02294054  3.78905969 14.89273119]]",,[ 0.43353795 -0.49717637  0.24846806],[-0.16354689 -0.14360901 -0.02292038],[-0.19584962 -0.08224435 -0.06278888],"[[-0.04555715]
 [-0.9944139 ]
 [ 0.09521312]]",[6.29210954]
265,"[[40.16459581 11.7790602   9.05178064]
 [11.7790602  16.92626488  3.78565593]
 [ 9.05178064  3.78565593 14.90913931]]",,[ 0.43137311 -0.49906265  0.24817896],[-0.16640826 -0.14451198 -0.0183438 ],[-0.19576562 -0.08187354 -0.06291684],"[[-0.04540511]
 [-0.99450745]
 [ 0.09430428]]",[6.34244249]
266,"[[40.2052896  11.70494024  9.10200188]
 [11.70494024 16.8574444   3.7772485 ]
 [ 9.10200188  3.7772485  14.937266  ]]",,[ 0.429404   -0.50076043  0.24792498],[-0.16274566 -0.14027647 -0.01996786],[-0.19576518 -0.08124078 -0.0631745 ],"[[-0.05103999]
 [-0.99441346]
 [ 0.09239477]]",[6.3911031]
267,"[[40.21225273 11.68478438  9.12007171]
 [11.68478438 16.83953506  3.77729749]
 [ 9.12007171  3.77729749 14.94821221]]",,[ 0.42675344 -0.50302002  0.24757517],[-0.16421527 -0.14012844 -0.02577083],[-0.19563933 -0.08102874 -0.06324361],"[[-0.04542496]
 [-0.99477613]
 [ 0.09141677]]",[6.44602681]
268,"[[40.22465013 11.65917758  9.13893363]
 [11.65917758 16.81623054  3.77515574]
 [ 9.13893363  3.77515574 14.95911933]]",,[ 0.42547974 -0.50410849  0.24739787],[-0.15468799 -0.13517302 -0.02046974],[-0.19559926 -0.0807991  -0.0633336 ],"[[-0.04534097]
 [-0.99482367]
 [ 0.09093988]]",[6.47449033]
269,"[[40.24008744 11.62562234  9.1643611 ]
 [11.62562234 16.78593046  3.77270082]
 [ 9.1643611   3.77270082 14.97398209]]",,[ 0.42395414 -0.5054124   0.24719326],[-0.14983607 -0.12702951 -0.02316089],[-0.19555569 -0.08050459 -0.06346095],"[[-0.04547091]
 [-0.99487252]
 [ 0.09033862]]",[6.50812898]
270,"[[40.25851136 11.58207466  9.19883098]
 [11.58207466 16.747046    3.77024627]
 [ 9.19883098  3.77024627 14.99444264]]",,[ 0.421907   -0.50713372  0.24692508],[-0.15947193 -0.13243034 -0.02342766],[-0.19549828 -0.08012721 -0.06363943],"[[-0.0453365 ]
 [-0.99495757]
 [ 0.08946529]]",[6.5526447]
271,"[[40.27249962 11.54868407  9.22516383]
 [11.54868407 16.71737928  3.7682732 ]
 [ 9.22516383  3.7682732  15.0101211 ]]",,[ 0.42038723 -0.50839696  0.24672308],[-0.1728189  -0.14397756 -0.02338222],[-0.19545993 -0.07984101 -0.06377752],"[[-0.04533789]
 [-0.99502338]
 [ 0.08872961]]",[6.58530748]
272,"[[13.08861092 -6.14931984 -0.43678937]
 [-6.14931984 46.73613367  2.46732554]
 [-0.43678937  2.46732554 12.17525541]]",,[ 0.41851582 -0.50995298  0.24647463],[-0.17072596 -0.14328786 -0.02133839],[-0.0307306   0.17359031  0.01233021],"[[-0.04524403]
 [-0.99510826]
 [ 0.08782103]]",[6.62530504]
273,"[[13.06801579 -6.09305683 -0.42728111]
 [-6.09305683 46.76104185  2.43764944]
 [-0.42728111  2.43764944 12.17094237]]",,[ 0.41635177 -0.51174554  0.24620943],[-0.16316542 -0.13334739 -0.02161694],[-0.03045921  0.17377055  0.01218582],"[[-0.04535067]
 [-0.99519503]
 [ 0.08677659]]",[6.67149372]
274,"[[13.05433107 -6.05528932 -0.42163466]
 [-6.05528932 46.77705416  2.42155423]
 [-0.42163466  2.42155423 12.16861477]]",,[ 0.41485767 -0.51285284  0.24597462],[-0.14271587 -0.10140403 -0.02335099],[-0.03027571  0.17388102  0.01210747],"[[-0.04528236]
 [-0.99526632]
 [ 0.08599106]]",[6.69980774]
275,"[[13.03341046 -5.9967049  -0.41757587]
 [-5.9967049  46.79785735  2.42312169]
 [-0.41757587  2.42312169 12.16873219]]",,[ 0.41222577 -0.51380823  0.24517777],[-0.11261967 -0.01230121 -0.04712217],[-0.02998288  0.17398555  0.01211535],"[[-0.045194  ]
 [-0.99544867]
 [ 0.08390139]]",[6.72488663]
276,"[[13.02672794 -5.97764976 -0.41921242]
 [-5.97764976 46.80210787  2.44067093]
 [-0.41921242  2.44067093 12.17116419]]",,[ 0.41121083 -0.51363095  0.24465229],[-0.10377769  0.02372818 -0.05629753],[-0.02988224  0.17397554  0.0122009 ],"[[-0.04530818]
 [-0.99555676]
 [ 0.0825464 ]]",[6.72134398]
277,"[[13.01589885 -5.94676406 -0.41988752]
 [-5.94676406 46.8105548   2.45789432]
 [-0.41988752  2.45789432 12.17354634]]",,[ 0.41024325 -0.51324843  0.24413915],[-0.09352378  0.03712738 -0.04939941],[-0.02971863  0.17396383  0.01228319],"[[-0.04128852]
 [-0.99562361]
 [ 0.08383841]]",[6.70952586]
278,"[[13.00520625 -5.91594968 -0.42252201]
 [-5.91594968 46.81719353  2.48667273]
 [-0.42252201  2.48667273 12.17760022]]",,[ 0.40907385 -0.51278352  0.24348082],[-0.08259063  0.03443847 -0.04827134],[-0.02955602  0.17394634  0.01242339],"[[-0.04289965]
 [-0.99573106]
 [ 0.08172682]]",[6.70511068]
279,"[[13.00052382 -5.90228009 -0.42532244]
 [-5.90228009 46.81867172  2.50905787]
 [-0.42532244  2.50905787 12.18080447]]",,[ 0.40840678 -0.51245533  0.24301964],[-0.07307027  0.0372903  -0.05087156],[-0.02947953  0.17390534  0.01253174],"[[-0.04285775]
 [-0.99580675]
 [ 0.0808216 ]]",[6.69262771]
280,"[[12.99753464 -5.89350511 -0.42751538]
 [-5.89350511 46.81924425  2.52579105]
 [-0.42751538  2.52579105 12.18322111]]",,[ 0.40785664 -0.5121448   0.24263314],[-0.05645814  0.03515409 -0.03982886],[-0.02942926  0.17387013  0.01261255],"[[-0.04105393]
 [-0.99596647]
 [ 0.07978329]]",[6.68546082]
281,"[[12.99777134 -5.89399759 -0.43013145]
 [-5.89399759 46.81680235  2.54085641]
 [-0.43013145  2.54085641 12.18542631]]",,[ 0.40725858 -0.51179723  0.24225855],[-0.05154273  0.03342348 -0.0343182 ],[-0.02942838  0.17383822  0.01268635],"[[-0.04001668]
 [-0.99599243]
 [ 0.07998585]]",[6.67039724]
282,"[[12.9994696  -5.89871682 -0.43255739]
 [-5.89871682 46.81332521  2.5528876 ]
 [-0.43255739  2.5528876  12.18720519]]",,[ 0.40674592 -0.51156271  0.24197952],[-0.05809405  0.02516994 -0.03197913],[-0.02945349  0.17383     0.01274709],"[[-0.04496803]
 [-0.99603453]
 [ 0.07676645]]",[6.67378388]
283,"[[12.99631228 -5.88954877 -0.4333811 ]
 [-5.88954877 46.81517335  2.56186657]
 [-0.4333811   2.56186657 12.18851437]]",,[ 0.40621864 -0.51141461  0.24174466],[-0.06448427  0.01802961 -0.02814284],[-0.02940478  0.17382187  0.01279064],"[[-0.044966  ]
 [-0.99607518]
 [ 0.07623841]]",[6.67023939]
284,"[[12.98750727 -5.86407593 -0.43324909]
 [-5.86407593 46.82241334  2.57274618]
 [-0.43324909  2.57274618 12.19007939]]",,[ 0.40524267 -0.51120056  0.24139072],[-0.05572074  0.01046791 -0.01767098],[-0.02926953  0.17381009  0.01284142],"[[-0.04020432]
 [-0.99614523]
 [ 0.07796347]]",[6.65753455]
285,"[[12.98437398 -5.85496839 -0.4333779 ]
 [-5.85496839 46.8248282   2.57769296]
 [-0.4333779   2.57769296 12.19079781]]",,[ 0.40477914 -0.51108458  0.24121259],[-0.04831049  0.01455452 -0.0188495 ],[-0.02922386  0.17382089  0.01286602],"[[-0.04056602]
 [-0.99614585]
 [ 0.07776793]]",[6.65797654]
286,"[[12.97923625 -5.84005378 -0.43286615]
 [-5.84005378 46.82941758  2.58156459]
 [-0.43286615  2.58156459 12.19134617]]",,[ 0.40442006 -0.51096687  0.24105287],[-0.04463171  0.01579837 -0.02107939],[-0.02914823  0.17383672  0.01288482],"[[-0.05036959]
 [-0.99599923]
 [ 0.0738136 ]]",[6.66849046]
287,"[[12.97741187 -5.83468448 -0.43353242]
 [-5.83468448 46.83029421  2.58798259]
 [-0.43353242  2.58798259 12.19229392]]",,[ 0.40409066 -0.51082461  0.24091223],[-0.04283671  0.01700143 -0.01754533],[-0.02911928  0.17382824  0.0129159 ],"[[-0.05037054]
 [-0.99602233]
 [ 0.07350056]]",[6.6651041]
288,"[[12.97363983 -5.82368839 -0.43325837]
 [-5.82368839 46.83356525  2.5914734 ]
 [-0.43325837  2.5914734  12.19279492]]",,[ 0.40375605 -0.51068349  0.24077776],[-0.03936492  0.01755285 -0.01381455],[-0.02905668  0.17379839  0.01292988],"[[-0.0496484 ]
 [-0.99618226]
 [ 0.07180492]]",[6.66544631]
289,"[[12.97021518 -5.81366569 -0.43326679]
 [-5.81366569 46.83630186  2.59619547]
 [-0.43326679  2.59619547 12.19348296]]",,[ 0.40337816 -0.51054899  0.24062613],[-0.04925757  0.01475268 -0.02095979],[-0.02900147  0.17378091  0.01295112],"[[-0.04968923]
 [-0.99623569]
 [ 0.07103116]]",[6.6618809]
290,"[[12.96804058 -5.80722897 -0.43410842]
 [-5.80722897 46.8372877   2.60419555]
 [-0.43410842  2.60419555 12.19467171]]",,[ 0.40291779 -0.51041695  0.24045924],[-0.05608487  0.01255675 -0.02208078],[-0.0289673   0.17377342  0.0129901 ],"[[-0.04956157]
 [-0.99627359]
 [ 0.07058743]]",[6.65860425]
291,"[[12.97258302 -5.82026857 -0.43765822]
 [-5.82026857 46.83047265  2.61909608]
 [-0.43765822  2.61909608 12.19694433]]",,[ 0.40242676 -0.51020598  0.24025151],[-0.04386684  0.01951951 -0.01882247],[-0.02903204  0.17373761  0.01306429],"[[-0.04433712]
 [-0.99639804]
 [ 0.07228528]]",[6.6404644]
292,"[[12.96981652 -5.81208354 -0.43878877]
 [-5.81208354 46.83165563  2.62964897]
 [-0.43878877  2.62964897 12.19852785]]",,[ 0.40214102 -0.509952    0.2400804 ],[-0.03006403  0.02964626 -0.0184778 ],[-0.02899105  0.17374258  0.01311686],"[[-0.04021607]
 [-0.9963697 ]
 [ 0.07503393]]",[6.63029616]
293,"[[12.97039138 -5.81359093 -0.44112458]
 [-5.81359093 46.82908035  2.64276654]
 [-0.44112458  2.64276654 12.20052826]]",,[ 0.4019169  -0.50955636  0.23986183],[-0.01877621  0.03581957 -0.02017946],[-0.02899979  0.17373704  0.01318285],"[[-0.04012932]
 [-0.99636264]
 [ 0.07517393]]",[6.625452]
294,"[[12.96816406 -5.80698018 -0.44220562]
 [-5.80698018 46.82986003  2.65231833]
 [-0.44220562  2.65231833 12.20197591]]",,[ 0.40177543 -0.50922263  0.23967629],[-0.01533139  0.03529064 -0.01915437],[-0.02896523  0.1737314   0.01322977],"[[-0.04994254]
 [-0.99622693]
 [ 0.07097645]]",[6.63168698]
295,"[[12.9660105  -5.80056431 -0.44345844]
 [-5.80056431 46.8304147   2.66281704]
 [-0.44345844  2.66281704 12.2035748 ]]",,[ 0.4016312  -0.50888287  0.2394889 ],[-0.01475927  0.0329534  -0.01840625],[-0.02892044  0.1736574   0.01327627],"[[-0.04998211]
 [-0.99633282]
 [ 0.06944562]]",[6.61853512]
296,"[[12.96442427 -5.79578957 -0.44495255]
 [-5.79578957 46.83028976  2.67398013]
 [-0.44495255  2.67398013 12.20528597]]",,[ 0.40146834 -0.50854916  0.23930101],[-0.01501189  0.02893498 -0.01618865],[-0.02888684  0.17359793  0.01332741],"[[-0.05005329]
 [-0.99640195]
 [ 0.06839468]]",[6.60552144]
297,"[[12.96705452 -5.8032829  -0.4479684 ]
 [-5.8032829  46.82543321  2.68825315]
 [-0.4479684   2.68825315 12.20751228]]",,[ 0.40134785 -0.50825696  0.23912621],[-0.01347789  0.02881328 -0.02119837],[-0.02891882  0.1735415   0.01339606],"[[-0.04009784]
 [-0.99662951]
 [ 0.0715667 ]]",[6.5834291]
298,"[[12.96663155 -5.80186375 -0.45026261]
 [-5.80186375 46.8236335   2.70254192]
 [-0.45026261  2.70254192 12.20973494]]",,[ 0.40132049 -0.50795237  0.23897892],[-0.0035499   0.03487396 -0.01663355],[-0.02891446  0.17354882  0.01346852],"[[-0.04258505]
 [-0.9965193 ]
 [ 0.07166452]]",[6.57987897]
299,"[[12.96953976 -5.81015585 -0.45333538]
 [-5.81015585 46.81849063  2.71670058]
 [-0.45333538  2.71670058 12.21196961]]",,[ 0.40137008 -0.50756396  0.2388268 ],[ 0.00906532  0.04218487 -0.01556983],[-0.02895421  0.17351377  0.01353835],"[[-0.04028517]
 [-0.99662697]
 [ 0.0714967 ]]",[6.57345749]
300,"[[12.97579674 -5.82817129 -0.45708069]
 [-5.82817129 46.81009847  2.73001991]
 [-0.45708069  2.73001991 12.21410479]]",,[ 0.40147951 -0.50714546  0.23867048],[ 0.00995274  0.04312995 -0.01721215],[-0.0290427   0.17346423  0.01360412],"[[-0.03808024]
 [-0.99666804]
 [ 0.07212991]]",[6.55819232]
