,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
2136,"[[ 18.00059395   8.19739177  -4.62149101]
 [  8.19739177  49.58864094 -18.93646254]
 [ -4.62149101 -18.93646254  26.67591911]]",[0.60854347 0.05980475 0.33988527],[ 0.01977126 -0.21471038  0.00062169],[-0.04363548 -0.21291481  0.12354445],"[[ 0.92049605]
 [-0.00436668]
 [ 0.39072747]]",[0.88970326],
2137,"[[ 18.10203827   8.27533055  -4.76882606]
 [  8.27533055  48.57842484 -18.77397409]
 [ -4.76882606 -18.77397409  26.81888105]]",[0.60873956 0.05767924 0.33991329],[ 0.01943869 -0.2106894   0.00629344],[-0.04168706 -0.2113485   0.12686213],"[[ 0.91944118]
 [-0.00698004]
 [ 0.39316561]]",[0.87084119],
2138,"[[ 17.61355907   7.65722467  -3.08202641]
 [  7.65722467  52.33773987 -14.62590937]
 [ -3.08202641 -14.62590937  21.88691607]]",[0.60893856 0.05559667 0.33997457],[ 0.01972872 -0.2073904   0.00658908],[-0.06764006 -0.22605545  0.08260603],"[[ 0.91611709]
 [-0.03220277]
 [ 0.39961538]]",[0.84699824],
2139,"[[ 16.91868962   5.65462047  -2.08801927]
 [  5.65462047  50.80471763 -12.85195379]
 [ -2.08801927 -12.85195379  20.74569907]]",[0.60913748 0.05349865 0.34004981],[ 0.01936899 -0.21055033  0.00796301],[-0.07327673 -0.22879648  0.06915699],"[[ 0.91975913]
 [-0.00451217]
 [ 0.39245736]]",[0.86987926],
2140,"[[ 16.93598691   5.70172573  -2.06596303]
 [  5.70172573  50.73304608 -12.58517026]
 [ -2.06596303 -12.58517026  20.56010999]]",[0.60932296 0.05137743 0.34012324],[ 0.01810392 -0.213423    0.00695715],[-0.07480443 -0.22892705  0.06705746],"[[ 0.91848809]
 [-0.0075167 ]
 [ 0.39537719]]",[0.87758943],
2141,"[[ 17.04269381   6.04661756  -2.11863519]
 [  6.04661756  51.06454498 -12.28603895]
 [ -2.11863519 -12.28603895  20.30482566]]",[0.60949854 0.0492253  0.3401777 ],[ 0.01740101 -0.2170167   0.00541978],[-0.07589778 -0.22920752  0.06483394],"[[ 0.91713333]
 [-0.01864966]
 [ 0.398144  ]]",[0.87542139],
2142,"[[ 17.00583393   5.93607581  -2.07285763]
 [  5.93607581  51.03261814 -12.23327195]
 [ -2.07285763 -12.23327195  20.27181725]]",[0.60965796 0.04709228 0.34021701],[ 0.01546531 -0.21093085  0.00369528],[-0.07581508 -0.22929369  0.06462568],"[[ 0.91969452]
 [-0.018889  ]
 [ 0.39218004]]",[0.88703007],
2143,"[[ 17.33019711   6.9042353   -3.09600148]
 [  6.9042353   51.83564019 -16.06944002]
 [ -3.09600148 -16.06944002  23.20586827]]",[0.60983564 0.04462602 0.3402622 ],[ 0.01448501 -0.2003985   0.00432069],[-0.06061391 -0.22391447  0.09321085],"[[ 0.92351491]
 [-0.00595137]
 [ 0.38351635]]",[0.90061607],
2144,"[[ 17.7429049    7.94260982  -4.00754295]
 [  7.94260982  52.19534867 -18.26281508]
 [ -4.00754295 -18.26281508  25.21473136]]",[0.60990916 0.04361162 0.34028716],[ 0.01357161 -0.20349497  0.00294491],[-0.05212124 -0.21897343  0.10878424],"[[ 0.92132625]
 [-0.0060279 ]
 [ 0.38874363]]",[0.88777603],
2145,"[[ 17.73328711   7.92003995  -3.9891595 ]
 [  7.92003995  52.18963784 -18.22796838]
 [ -3.9891595  -18.22796838  25.18104881]]",[0.61006423 0.04137126 0.34033296],[ 0.01352553 -0.20290308  0.00453024],[-0.05224838 -0.2190644   0.10853983],"[[ 0.9214747 ]
 [-0.00603845]
 [ 0.38839145]]",[0.88951793],
2146,"[[ 17.47251084   7.26241274  -3.34787846]
 [  7.26241274  51.81816683 -16.51171225]
 [ -3.34787846 -16.51171225  23.61168607]]",[0.61047414 0.03464711 0.34050491],[ 0.01108    -0.21104331  0.00755588],[-0.06002016 -0.22272437  0.09639208],"[[ 0.91994858]
 [-0.00582174]
 [ 0.39199582]]",[0.88464321],
2147,"[[ 17.02790763   5.97344073  -2.31034107]
 [  5.97344073  50.71323006 -13.42599762]
 [ -2.31034107 -13.42599762  21.19275826]]",[0.61059046 0.03258741 0.34059377],[ 0.01146795 -0.20530875  0.00866936],[-0.07301628 -0.22749402  0.07358733],"[[ 0.91926729]
 [-0.0059593 ]
 [ 0.39358879]]",[0.88374498],
2148,"[[ 17.07421969   6.10136107  -2.18887804]
 [  6.10136107  50.65455646 -12.43240596]
 [ -2.18887804 -12.43240596  20.46015571]]",[0.61075001 0.02968646 0.34073133],[ 0.01060665 -0.20810531  0.01015228],[-0.07759783 -0.22833858  0.06587922],"[[ 0.91611385]
 [-0.01760142]
 [ 0.40053165]]",[0.88824964],
2149,"[[ 17.0381587    5.98938548  -2.14892866]
 [  5.98938548  50.55419524 -12.39768265]
 [ -2.14892866 -12.39768265  20.44815844]]",[0.61085402 0.02753077 0.34080975],[ 0.01010652 -0.21959025  0.00641187],[-0.07772979 -0.22834837  0.06568942],"[[ 0.91741122]
 [-0.01636157]
 [ 0.39760402]]",[0.90483742],
2150,"[[ 17.03841823   5.9883971   -2.15055051]
 [  5.9883971   50.53415864 -12.40189172]
 [ -2.15055051 -12.40189172  20.45376185]]",[0.6109082  0.02621201 0.34084151],[ 0.00882747 -0.22238453  0.00556867],[-0.07781046 -0.22830949  0.06572905],"[[ 0.91748236]
 [-0.01636774]
 [ 0.39743958]]",[0.90567656],
2151,"[[ 17.02543553   5.94570953  -2.13614471]
 [  5.94570953  50.47458268 -12.38585521]
 [ -2.13614471 -12.38585521  20.44992796]]",[0.61099496 0.02378598 0.3408846 ],[ 0.0075139  -0.21589918  0.0045181 ],[-0.07796307 -0.2282909   0.06561269],"[[ 0.9177125 ]
 [-0.01566538]
 [ 0.39693622]]",[0.91313224],
2152,"[[ 17.02841566   5.95165896  -2.14150437]
 [  5.95165896  50.44350925 -12.39333874]
 [ -2.14150437 -12.39333874  20.45932625]]",[0.61103906 0.0224988  0.34090671],[ 0.00690681 -0.21772325  0.00348687],[-0.07808537 -0.22825215  0.06560206],"[[ 0.91697512]
 [-0.01500334]
 [ 0.39866218]]",[0.91335272],
2153,"[[ 17.02892191   5.9496744   -2.14492835]
 [  5.9496744   50.40360726 -12.40290938]
 [ -2.14492835 -12.40290938  20.47139627]]",[0.61113002 0.01981645 0.34096371],[ 0.00638007 -0.20250197  0.00444165],[-0.07824204 -0.22817249  0.06569246],"[[ 0.91713625]
 [-0.0150187 ]
 [ 0.39829078]]",[0.91481675],
2154,"[[ 17.33647841   6.7838762   -2.77779828]
 [  6.7838762   51.32996189 -14.54317534]
 [ -2.77779828 -14.54317534  21.99291731]]",[0.61120292 0.01739625 0.34101645],[ 0.00594859 -0.20044076  0.00551186],[-0.06908746 -0.22590113  0.08182667],"[[ 0.91538935]
 [-0.01011901]
 [ 0.40244246]]",[0.90867682],
2155,"[[ 87.62301162   7.97419716  24.79315753]
 [  7.97419716  50.81808137 -19.05324877]
 [ 24.79315753 -19.05324877  38.60631616]]",[0.61126354 0.014558   0.34107841],[ 0.00317865 -0.20446771  0.00461117],[-0.04458382 -0.21497187  0.11958001],"[[9.22815246e-01]
 [3.94148808e-04]
 [3.85242606e-01]]",[0.91030697],
2156,"[[ 76.247361     7.96766106  20.04614071]
 [  7.96766106  50.84290083 -19.05391489]
 [ 20.04614071 -19.05391489  36.61250293]]",[0.6112778  0.01374168 0.34109831],[ 0.00333074 -0.20425549  0.00553436],[-0.04461598 -0.21501811  0.11948484],"[[9.22833321e-01]
 [3.92839655e-04]
 [3.85199308e-01]]",[0.91051207],
2157,"[[ 99.3826574    7.97396681  29.70837888]
 [  7.97396681  50.90609316 -19.04579547]
 [ 29.70837888 -19.04579547  40.61478417]]",[0.61131079 0.01167317 0.3411572 ],[ 0.00264476 -0.20434734  0.00451522],[-0.04470163 -0.21513599  0.11924039],"[[9.22862627e-01]
 [3.90716736e-04]
 [3.85129095e-01]]",[0.91103521],
2158,"[[ 53.18460412   7.95290595  10.44256811]
 [  7.95290595  50.97528488 -19.04884662]
 [ 10.44256811 -19.04884662  32.54472239]]",[0.61135156 0.00957508 0.34124433],[ 0.00378567 -0.21043213  0.00716254],[-0.04481082 -0.21526376  0.1189685 ],"[[9.22851396e-01]
 [3.91530317e-04]
 [3.85156003e-01]]",[0.91173879],
2159,"[[ 24.67001697   7.9414233   -1.44533939]
 [  7.9414233   51.04814082 -19.04759217]
 [ -1.44533939 -19.04759217  27.55113089]]",[0.611395   0.00750142 0.34135998],[ 0.00404522 -0.20477408  0.01134927],[-0.04494023 -0.21539755  0.11867716],"[[9.22792850e-01]
 [3.95770784e-04]
 [3.85296249e-01]]",[0.91257704],
2160,"[[135.02934809   9.43331296  45.05717995]
 [  9.43331296  49.84531832 -18.39017735]
 [ 45.05717995 -18.39017735  47.6275056 ]]",[0.61142126 0.00540756 0.34146955],[ 0.00164637 -0.20701822  0.00866398],[-0.03964643 -0.21321006  0.12437698],"[[0.92178563]
 [0.01506603]
 [0.38740711]]",[0.89154575],
2161,"[[139.42282261  10.50885219  47.82959581]
 [ 10.50885219  52.00226169 -18.00883603]
 [ 47.82959581 -18.00883603  48.42353534]]",[0.61144027 0.00220514 0.34161968],[ 0.00065235 -0.2110299   0.01018852],[-0.0445824  -0.21661473  0.11657817],"[[0.92025917]
 [0.02442254]
 [0.39054654]]",[0.87386118],
2162,"[[139.38965561  10.50541086  47.86771234]
 [ 10.50541086  52.0156322  -17.98454459]
 [ 47.86771234 -17.98454459  48.42590355]]",[6.11445301e-01 4.88173853e-04 3.41714377e-01],[ 9.35088885e-05 -2.12107805e-01  1.09674061e-02],[-0.04464417 -0.21669638  0.11640266],"[[0.92014151]
 [0.02442653]
 [0.39082341]]",[0.87385813],
2163,"[[ 1.63651397e+01  3.98284800e+00 -3.65296942e-02]
 [ 3.98284800e+00  5.94438647e+01 -3.98456354e-01]
 [-3.65296942e-02 -3.98456354e-01  1.60036545e+01]]",[ 0.61145338 -0.00122148  0.34182366],[ 0.00091103 -0.21631327  0.01617188],[-0.04441082 -0.24602215  0.00088445],"[[ 0.99385187]
 [-0.09052977]
 [ 0.06374029]]",[0.3755537],
2164,"[[ 31.26378581   1.45867381   0.64516839]
 [  1.45867381  52.69334002 -10.73343926]
 [  0.64516839 -10.73343926  19.21527245]]",[ 0.61145475 -0.00311551  0.34194045],[ 1.93943265e-04 -2.13793479e-01  1.52594100e-02],[-0.05422772 -0.23506669  0.06559728],"[[ 0.9964966 ]
 [-0.0284511 ]
 [ 0.07864515]]",[0.79714242],
2165,"[[159.4394069    5.1124289    6.58117944]
 [  5.1124289   54.69432404   2.365598  ]
 [  6.58117944   2.365598    16.41987159]]",[ 0.61142629 -0.00646805  0.34209342],[-0.00265137 -0.20759246  0.00719525],[-0.03635819 -0.24687104 -0.01525684],"[[0.99768985]
 [0.04948192]
 [0.04654565]]",[0.78751259],
2166,"[[16.24560246  3.23040531  0.3770604 ]
 [ 3.23040531 58.48947011  4.95946954]
 [ 0.3770604   4.95946954 16.57888079]]",[ 0.61140637 -0.00791362  0.34213128],[-0.00333311 -0.20570473  0.00653995],[-0.04300762 -0.24439921 -0.03032116],"[[ 0.99449873]
 [-0.08305969]
 [ 0.06382297]]",[0.42041492],
2167,"[[16.47528099  4.48422021  0.63283577]
 [ 4.48422021 58.30808981  5.97073096]
 [ 0.63283577  5.97073096 16.84261966]]",[ 0.61138041 -0.00936787  0.34215963],[-0.003498   -0.20683006  0.00133421],[-0.04856969 -0.2425688  -0.03607441],"[[ 0.99134566]
 [-0.11420784]
 [ 0.064733  ]]",[0.42100343],
2168,"[[16.60176116  5.04594257  0.69648685]
 [ 5.04594257 58.31169765  5.84024506]
 [ 0.69648685  5.84024506 16.8061237 ]]",[ 0.61129507 -0.0114669   0.34213383],[-0.01049623 -0.21028934 -0.00694738],[-0.05127902 -0.24213033 -0.03526138],"[[ 0.9897681 ]
 [-0.12701067]
 [ 0.06501851]]",[0.42267301],
2169,"[[17.04784865  6.72154307  0.98228747]
 [ 6.72154307 59.1160943   6.30099349]
 [ 0.98228747  6.30099349 16.92082828]]",[ 0.61118334 -0.01356352  0.3420731 ],[-0.01244556 -0.20592765 -0.00774622],[-0.05298925 -0.24155283 -0.03666567],"[[ 0.98439219]
 [-0.16311623]
 [ 0.06606896]]",[0.42319932],
2170,"[[17.70448496  8.06166452  1.99163622]
 [ 8.06166452 54.12907507  9.41979746]
 [ 1.99163622  9.41979746 18.3271633 ]]",[ 0.61081718 -0.01876784  0.34185461],[-0.01569601 -0.21203189 -0.00871023],[-0.02028829 -0.24269494 -0.05645839],"[[ 0.97344642]
 [-0.22076903]
 [ 0.06052365]]",[0.4262039],
2171,"[[17.77241694  7.99358498  1.99940358]
 [ 7.99358498 52.05099869  9.01729273]
 [ 1.99940358  9.01729273 18.25545952]]",[ 0.61070938 -0.02005042  0.34178044],[-0.01912879 -0.21370899 -0.01270509],[-0.01177772 -0.24334855 -0.0560604 ],"[[ 0.97137168]
 [-0.23013082]
 [ 0.05896491]]",[0.41635929],
2172,"[[18.30988085  9.86140575  1.59447038]
 [ 9.86140575 58.10057987  6.80715604]
 [ 1.59447038  6.80715604 17.10063504]]",[ 0.61053175 -0.02197689  0.34164213],[-0.02014689 -0.21385559 -0.01977912],[-0.04367694 -0.24319867 -0.03803594],"[[ 0.96960644]
 [-0.23696491]
 [ 0.06091789]]",[0.41311489],
2173,"[[159.58498208  -2.25170443   6.91751688]
 [ -2.25170443  52.70225575 -11.22109889]
 [  6.91751688 -11.22109889  19.70115761]]",[ 0.61032426 -0.02408277  0.3414734 ],[-0.02002385 -0.2068015  -0.01474843],[-0.05152721 -0.23472864  0.06890146],"[[ 0.99833498]
 [-0.02631851]
 [ 0.05132845]]",[0.77302629],
2174,"[[18.37274469  9.99719453 -0.06663715]
 [ 9.99719453 58.12164029 -0.28076535]
 [-0.06663715 -0.28076535 16.00187147]]",[ 0.61010703 -0.02616466  0.3413079 ],[-0.02144467 -0.21060537 -0.01553994],[-0.07529326 -0.23839206  0.00038823],"[[ 0.97086386]
 [-0.22997703]
 [ 0.06733449]]",[0.43663562],
2175,"[[154.656136    -0.86822404  26.51288565]
 [ -0.86822404  51.55620842 -12.99150156]
 [ 26.51288565 -12.99150156  25.69660458]]",[ 0.6098846  -0.02824227  0.34114335],[-0.02302619 -0.20729328 -0.01659008],[-0.06463991 -0.23080945  0.07105406],"[[ 0.98000163]
 [-0.03138652]
 [ 0.1964986 ]]",[0.8235222],
2176,"[[ 1.91403973e+01  1.14837838e+01 -1.83372162e-02]
 [ 1.14837838e+01  5.79938242e+01 -6.70554101e-02]
 [-1.83372162e-02 -6.70554101e-02  1.60001071e+01]]",[ 0.60966329 -0.03030304  0.34097827],[-0.02256496 -0.20323331 -0.01649854],[-0.08019136 -0.23678885 -0.00062138],"[[ 0.96241817]
 [-0.26307877]
 [ 0.0673857 ]]",[0.44404445],
2177,"[[158.7001761   -0.30278557  13.32517078]
 [ -0.30278557  51.84904249 -12.04603596]
 [ 13.32517078 -12.04603596  21.27310444]]",[ 0.6094327  -0.03236092  0.34082635],[-0.02332193 -0.2059935  -0.01420014],[-0.05309268 -0.23306853  0.07321357],"[[ 0.99521419]
 [-0.01356482]
 [ 0.09677144]]",[0.78453861],
2178,"[[147.5381706    2.25091419  39.62825109]
 [  2.25091419  50.64600508 -13.35688446]
 [ 39.62825109 -13.35688446  33.63060475]]",[ 0.6091905  -0.03440996  0.34066466],[-0.02512114 -0.20249444 -0.01544911],[-0.07118645 -0.22892312  0.07089919],"[[ 0.95352549]
 [-0.01711681]
 [ 0.3008258 ]]",[0.8408882],
2179,"[[135.36881775   4.95357096  52.8210537 ]
 [  4.95357096  49.48284631 -13.37658743]
 [ 52.8210537  -13.37658743  46.65711869]]",[ 0.60894709 -0.03642     0.34052636],[-0.02467317 -0.19914417 -0.01457655],[-0.08297961 -0.22599075  0.06739855],"[[ 0.90587153]
 [-0.0106463 ]
 [ 0.42341874]]",[0.94458514],
2180,"[[132.357281     6.9889832   55.11149403]
 [  6.9889832   48.74045465 -12.77832721]
 [ 55.11149403 -12.77832721  50.11160768]]",[ 0.60846658 -0.04036604  0.34029192],[-0.02340299 -0.20012421 -0.00955537],[-0.08470437 -0.22478978  0.06924395],"[[0.89409235]
 [0.004727  ]
 [0.4478577 ]]",[0.98202185],
2181,"[[132.3870493    6.99300668  55.08490892]
 [  6.99300668  48.73148632 -12.79613368]
 [ 55.08490892 -12.79613368  50.09928151]]",[ 0.60827606 -0.04196852  0.34020266],[-0.02361267 -0.2012717  -0.01006817],[-0.08470716 -0.2247417   0.06939642],"[[0.89419898]
 [0.00471846]
 [0.44764486]]",[0.97984296],
2182,"[[134.46863607   8.34422971  52.24028683]
 [  8.34422971  50.67242489 -18.21322842]
 [ 52.24028683 -18.21322842  53.09780744]]",[ 0.60796817 -0.04445682  0.34006697],[-0.02622847 -0.20586293 -0.01117378],[-0.04762264 -0.21637279  0.11582271],"[[ 0.89813448]
 [-0.00470182]
 [ 0.43969574]]",[0.93480202],
2183,"[[139.68271287   6.00557803  47.48004221]
 [  6.00557803  44.18618362 -17.93213276]
 [ 47.48004221 -17.93213276  48.90934132]]",[ 0.6076891  -0.04655264  0.33995603],[-0.02757194 -0.20598542 -0.00678976],[-0.02226715 -0.20589312  0.14004355],"[[ 0.9186622 ]
 [-0.01349364]
 [ 0.39481348]]",[0.90709],
2184,"[[139.6814281    5.9997455   47.48956454]
 [  5.9997455   44.23300159 -17.91999363]
 [ 47.48956454 -17.91999363  48.87182879]]",[ 0.60745537 -0.04866081  0.33993388],[-0.02139627 -0.21340831  0.00050396],[-0.02221319 -0.20604834  0.13982366],"[[ 0.9186824 ]
 [-0.01349565]
 [ 0.39476641]]",[0.90513982],
2185,"[[ 17.52040086   7.15224726  -3.95988155]
 [  7.15224726  49.64549592 -18.62801628]
 [ -3.95988155 -18.62801628  26.31350501]]",[ 0.60735025 -0.05156481  0.34019652],[ 1.29983525e-04 -2.03673348e-01  2.86103264e-02],[-0.03341009 -0.21470079  0.12364196],"[[0.93211314]
 [0.00236612]
 [0.3621595 ]]",[0.86466659],
2186,"[[ 17.23101559   6.67507929  -3.33499165]
 [  6.67507929  52.19506033 -18.08371391]
 [ -3.33499165 -18.08371391  25.0349541 ]]",[ 0.60740737 -0.05360526  0.34060261],[ 0.00868592 -0.20067249  0.04681224],[-0.04818276 -0.22055951  0.1073868 ],"[[0.93693321]
 [0.00182955]
 [0.34950366]]",[0.87148693],
2187,"[[ 16.7803697    5.11626343  -2.02110249]
 [  5.11626343  49.54327    -13.25076149]
 [ -2.02110249 -13.25076149  21.23451291]]",[ 0.60750335 -0.05652831  0.34131644],[ 0.00286133 -0.21088044  0.05252198],[-0.07549322 -0.22672637  0.07345698],"[[0.93084113]
 [0.00237357]
 [0.3654164 ]]",[0.86135631],
2188,"[[ 16.80663279   5.18110837  -2.06840446]
 [  5.18110837  49.27893979 -13.28563358]
 [ -2.06840446 -13.28563358  21.30389672]]",[ 0.60748821 -0.05802366  0.34165767],[-0.00323645 -0.21500738  0.04518737],[-0.07693844 -0.22610983  0.07385677],"[[0.93079895]
 [0.00101354]
 [0.36553015]]",[0.89304722],
2189,"[[ 16.89164248   5.43945753  -2.18526453]
 [  5.43945753  49.18336559 -13.33118817]
 [ -2.18526453 -13.33118817  21.35571286]]",[ 0.60745578 -0.05951989  0.34198666],[-0.00486671 -0.21171626  0.0482774 ],[-0.07825628 -0.22572337  0.07365401],"[[0.92459625]
 [0.00148135]
 [0.38094565]]",[0.89346476],
2190,"[[ 17.10332287   6.08097779  -2.35228239]
 [  6.08097779  49.51538523 -12.96463387]
 [ -2.35228239 -12.96463387  21.01506189]]",[ 0.60740973 -0.06099118  0.34230846],[-0.00646685 -0.2108207   0.04671819],[-0.08103462 -0.22584236  0.07020412],"[[ 0.91708867]
 [-0.01224667]
 [ 0.39849516]]",[0.89082145],
2191,"[[24.86759022 18.14411402  0.13135345]
 [18.14411402 53.12495338  0.26876434]
 [ 0.13135345  0.26876434 16.00194571]]",[ 0.60721468 -0.06458496  0.34297978],[-0.01381441 -0.19443347  0.02933003],[-0.11903661 -0.21982912 -0.00233334],"[[ 0.89617589]
 [-0.43848012]
 [ 0.06785245]]",[0.54687362],
2192,"[[25.33670167 18.58356407  1.06387505]
 [18.58356407 52.98831404  2.11751332]
 [ 1.06387505  2.11751332 16.12122376]]",[ 0.60708541 -0.06633071  0.3432326 ],[-0.01514206 -0.19110291  0.02779804],[-0.11923107 -0.2193319  -0.01332185],"[[ 0.88986095]
 [-0.45101856]
 [ 0.06877316]]",[0.55270467],
2193,"[[159.61872123  -4.4373563    4.77182119]
 [ -4.4373563   55.49657006 -10.13629813]
 [  4.77182119 -10.13629813  18.69357598]]",[ 0.60702299 -0.06710083  0.34332689],[-0.01592612 -0.1924937   0.02221986],[-0.04549014 -0.23854581  0.05938473],"[[ 0.99825673]
 [-0.04597696]
 [ 0.0370085 ]]",[0.78396812],
2194,"[[26.89003031 19.09891486  1.3285076 ]
 [19.09891486 49.49564126  2.32993414]
 [ 1.3285076   2.32993414 16.16206864]]",[ 0.60657508 -0.07091746  0.34355448],[-0.02872097 -0.20547036  0.00454909],[-0.10774189 -0.22516986 -0.01379201],"[[ 0.86452527]
 [-0.49777291]
 [ 0.06941316]]",[0.59605954],
2195,"[[158.36529679  -1.47729926  14.71414375]
 [ -1.47729926  52.16882416 -12.12694199]
 [ 14.71414375 -12.12694199  21.48672407]]",[ 0.60623531 -0.07316891  0.34359238],[-0.03193056 -0.20212155  0.00269709],[-0.05561951 -0.2329785   0.0716065 ],"[[ 0.99383622]
 [-0.02574226]
 [ 0.1078281 ]]",[0.76457446],
2196,"[[139.05106458   4.28997752  49.49954218]
 [  4.28997752  49.52847065 -13.58054743]
 [ 49.49954218 -13.58054743  42.93095665]]",[ 0.60590427 -0.07521502  0.34360726],[-0.03339184 -0.20335242  0.00171291],[-0.08071426 -0.22605154  0.06989928],"[[ 0.92047004]
 [-0.01227504]
 [ 0.39062032]]",[0.89418095],
2197,"[[126.06252776   8.58750966  59.11899573]
 [  8.58750966  48.00399976 -12.36436998]
 [ 59.11899573 -12.36436998  56.95353087]]",[ 0.60556382 -0.07727533  0.34359425],[-0.03608851 -0.20699874 -0.00406663],[-0.09009772 -0.22289375  0.06856222],"[[0.86793598]
 [0.01173288]
 [0.49653748]]",[0.99835158],
2198,"[[127.42257273   9.40182965  57.66731138]
 [  9.40182965  50.3500893  -15.24715305]
 [ 57.66731138 -15.24715305  57.90132503]]",[ 0.60499211 -0.0807223   0.34353331],[-0.03664319 -0.21855707 -0.00296326],[-0.07490161 -0.22093681  0.08987033],"[[0.87110289]
 [0.0064087 ]
 [0.49105874]]",[1.00378687],
2199,"[[133.3083709    7.70385807  53.02833376]
 [  7.70385807  38.64383839 -14.54025601]
 [ 53.02833376 -14.54025601  54.64354922]]",[ 0.60469751 -0.08243236  0.34349649],[-0.03716742 -0.20996215 -0.00573701],[-0.00052137 -0.19400407  0.15767736],"[[0.89339284]
 [0.00288501]
 [0.44926708]]",[0.91283847],
2200,"[[139.5214679    5.8191205   47.80301368]
 [  5.8191205   43.41726361 -17.10591746]
 [ 47.80301368 -17.10591746  48.30552767]]",[ 0.60447607 -0.08369008  0.34347232],[-0.03723315 -0.20969897 -0.0053759 ],[-0.01373675 -0.20592751  0.14108566],"[[ 0.9186024 ]
 [-0.01210589]
 [ 0.39499757]]",[0.87079906],
2201,"[[139.48600347   5.81758054  47.84574228]
 [  5.81758054  43.44729522 -17.08348803]
 [ 47.84574228 -17.08348803  48.29964389]]",[ 0.6041708  -0.08570773  0.34351516],[-0.02550029 -0.20004469  0.01416761],[-0.01363557 -0.20606077  0.14090078],"[[ 0.91848416]
 [-0.01209139]
 [ 0.39527286]]",[0.86840842],
2202,"[[ 38.38898154   7.19648327   4.39483846]
 [  7.19648327  51.7878156  -18.45785403]
 [  4.39483846 -18.45785403  28.65776336]]",[ 0.60406609 -0.08765633  0.34381955],[-0.00657452 -0.19584848  0.0350251 ],[-0.0382131  -0.21866285  0.11500573],"[[ 0.93214237]
 [-0.00211995]
 [ 0.36208578]]",[0.84825486],
2203,"[[ 17.02343625   5.87446534  -2.240493  ]
 [  5.87446534  49.71909406 -12.86030128]
 [ -2.240493   -12.86030128  20.90485743]]",[ 0.60412856 -0.09210465  0.34500519],[ 0.00127944 -0.20892399  0.05960903],[-0.07986355 -0.22624496  0.07024976],"[[ 0.92659728]
 [-0.01817162]
 [ 0.37561586]]",[0.86751747],
2204,"[[ 17.38263106   6.85300932  -2.51577904]
 [  6.85300932  49.96693324 -12.46945607]
 [ -2.51577904 -12.46945607  20.57760886]]",[ 0.60390974 -0.09650066  0.34621021],[-0.01286006 -0.20168422  0.05619204],[-0.0846952  -0.22533785  0.06745057],"[[ 0.92365138]
 [-0.04671332]
 [ 0.38037612]]",[0.86548889],
