,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
3284,"[[ 60.8863516   59.07349135  25.64966709]
 [ 59.07349135 114.36837857  18.87340536]
 [ 25.64966709  18.87340536  41.39784933]]",[0.53864152 0.29058633 0.30832703],[ 0.08531821 -0.15720782  0.02082464],[ 0.00305211 -0.15469805  0.11628254],"[[0.54238455]
 [0.80356068]
 [0.24517186]]",[1.10513941],
3285,"[[ 62.50992076  59.56065226  26.04900076]
 [ 59.56065226 112.97072726  18.59625093]
 [ 26.04900076  18.59625093  41.11829999]]",[0.53984557 0.28834654 0.30863389],[ 0.08224314 -0.15403237  0.02318737],[ 0.00263757 -0.15630274  0.11536759],"[[0.55232098]
 [0.79662082]
 [0.24563554]]",[1.09364373],
3286,"[[ 63.84448618  59.88819521  26.51919329]
 [ 59.88819521 111.66534248  18.5882648 ]
 [ 26.51919329  18.5882648   41.00493478]]",[0.54113281 0.28597659 0.30911746],[ 0.07139207 -0.13154835  0.03011005],[ 0.00190489 -0.15815209  0.11432549],"[[0.56053424]
 [0.79002126]
 [0.24832996]]",[1.08353223],
3287,"[[ 65.0040942   60.09685727  27.10275823]
 [ 60.09685727 110.43923324  18.64997526]
 [ 27.10275823  18.64997526  41.25110127]]",[0.54224698 0.2839025  0.30956274],[ 0.07462982 -0.14379828  0.02725412],[ 0.00146322 -0.15933855  0.1141528 ],"[[0.56773267]
 [0.78349157]
 [0.25262735]]",[1.07450298],
3288,"[[ 67.0837167   60.64237917  27.72045166]
 [ 60.64237917 108.41072739  18.29399512]
 [ 27.72045166  18.29399512  41.49988942]]",[0.54350381 0.28151703 0.30995681],[ 0.08358833 -0.15933034  0.02767329],[ 1.34369884e-04 -1.59871672e-01  1.14592075e-01],"[[0.58069577]
 [0.77309141]
 [0.25519031]]",[1.06528754],
3289,"[[ 67.43508019  60.60384646  28.19975881]
 [ 60.60384646 107.78289338  18.57664545]
 [ 28.19975881  18.57664545  41.99391407]]",[0.54440653 0.27978913 0.3102713 ],[ 0.08079102 -0.15558404  0.02924739],[-0.00030553 -0.16055685  0.11501189],"[[0.58314425]
 [0.76947419]
 [0.26048467]]",[1.0585986],
3290,"[[ 68.41579376  60.75254223  28.66697742]
 [ 60.75254223 106.72123091  18.55111795]
 [ 28.66697742  18.55111795  42.28443261]]",[0.5452867  0.27809579 0.3106448 ],[ 0.06982374 -0.13447702  0.03323323],[-0.0008878  -0.16117746  0.11525548],"[[0.58918953]
 [0.76370486]
 [0.26383819]]",[1.05263968],
3291,"[[ 68.20657648  60.40804266  29.13477323]
 [ 60.40804266 106.90198718  18.76447468]
 [ 29.13477323  18.76447468  42.89618888]]",[0.54627601 0.27619873 0.31107947],[ 0.07102042 -0.13699382  0.0281483 ],[ 0.00119804 -0.16173534  0.11675197],"[[0.58756087]
 [0.76333575]
 [0.26849721]]",[1.04411233],
3292,"[[ 71.29680316  61.06133439  29.67997971]
 [ 61.06133439 104.33869895  17.83965921]
 [ 29.67997971  17.83965921  42.59590042]]",[0.54754297 0.27369172 0.31150278],[ 0.08074315 -0.16084022  0.02550867],[ 0.00022407 -0.16269986  0.11649017],"[[0.6054536 ]
 [0.74976258]
 [0.26698692]]",[1.03382206],
3293,"[[ 71.86551994  60.86041823  30.29988701]
 [ 60.86041823 103.84466543  17.8689987 ]
 [ 30.29988701  17.8689987   43.07399538]]",[0.54890715 0.27094676 0.3119451 ],[ 0.07396547 -0.14982724  0.0276024 ],[ 0.00184381 -0.16389526  0.11759523],"[[0.6083473 ]
 [0.74574791]
 [0.271613  ]]",[1.02115754],
3294,"[[ 73.38938294  61.02710588  30.66177463]
 [ 61.02710588 102.58183997  17.54416616]
 [ 30.66177463  17.54416616  42.84177943]]",[0.54988322 0.26898647 0.31239466],[ 0.06846058 -0.13802694  0.0350698 ],[ 0.00158342 -0.16535638  0.11685486],"[[0.61676524]
 [0.73864905]
 [0.27202614]]",[1.01384854],
3295,"[[ 74.45425022  61.09122711  31.01663658]
 [ 61.09122711 101.5615534   17.47608338]
 [ 31.01663658  17.47608338  42.73660459]]",[0.5505796  0.26759229 0.31272865],[ 0.06961812 -0.13895021  0.03226887],[ 0.00092847 -0.1666816   0.11583928],"[[0.62272622]
 [0.73291726]
 [0.27394223]]",[1.00867448],
3296,"[[ 75.49639678  61.1102908   31.45954925]
 [ 61.1102908  100.55291705  17.33925277]
 [ 31.45954925  17.33925277  42.92667117]]",[0.55150626 0.26569774 0.31307938],[ 0.07877769 -0.16401407  0.02751369],[ 0.00069311 -0.1675325   0.11600757],"[[0.62861734]
 [0.72687472]
 [0.27657437]]",[1.00200053],
3297,"[[78.43525992 61.01455035 32.77592324]
 [61.01455035 97.72082495 16.94231296]
 [32.77592324 16.94231296 43.50901758]]",[0.55403974 0.2602066  0.31407149],[ 0.06784915 -0.15030421  0.03298141],[ 0.00025648 -0.17016021  0.11650325],"[[0.64493409]
 [0.70926391]
 [0.28461329]]",[0.98133879],
3298,"[[78.6867388  60.98753372 32.92348107]
 [60.98753372 97.43934591 16.94268827]
 [32.92348107 16.94268827 43.59060833]]",[0.55431029 0.25960955 0.31419894],[ 0.06777329 -0.14822332  0.0351932 ],[ 1.08446552e-04 -1.70485413e-01  1.16498575e-01],"[[0.64635682]
 [0.70749828]
 [0.28577797]]",[0.97939652],
3299,"[[79.65278128 60.91681244 33.3618439 ]
 [60.91681244 96.53409554 16.75235522]
 [33.3618439  16.75235522 43.84274746]]",[0.55510357 0.2578835  0.31456338],[ 0.07190102 -0.16038846  0.02989399],[ 1.46103680e-04 -1.71148789e-01  1.16978538e-01],"[[0.65164447]
 [0.70158206]
 [0.28834371]]",[0.9732853],
3300,"[[82.37951229 60.95309503 34.05810519]
 [60.95309503 94.02572913 16.03339996]
 [34.05810519 16.03339996 44.00591338]]",[0.55638992 0.25504105 0.31502452],[ 0.0819235  -0.18176445  0.02882407],[-0.00141588 -0.17199568  0.11722567],"[[0.66657065]
 [0.68646356]
 [0.29060514]]",[0.96545288],
3301,"[[84.7012822  60.51211168 35.34695853]
 [60.51211168 91.53752714 15.83882496]
 [35.34695853 15.83882496 44.70528379]]",[0.55865537 0.25003091 0.31607062],[ 0.06840032 -0.14879196  0.03351857],[-0.0025657  -0.1746661   0.11725466],"[[0.6791752 ]
 [0.66976298]
 [0.3002309 ]]",[0.94979332],
3302,"[[86.26374303 60.18072544 36.14214579]
 [60.18072544 89.89900891 15.67596051]
 [36.14214579 15.67596051 45.03474723]]",[0.56008719 0.24688116 0.31672551],[ 0.07405703 -0.16321349  0.0343513 ],[-0.00349746 -0.17655516  0.11683279],"[[0.68748668]
 [0.65861024]
 [0.30593237]]",[0.94072187],
3303,"[[86.76050551 60.09023784 36.33728917]
 [60.09023784 89.44061281 15.56757797]
 [36.33728917 15.56757797 45.09183874]]",[0.56045982 0.24602448 0.31687001],[ 0.07374916 -0.16836739  0.03020875],[-0.00363134 -0.17700976  0.11679568],"[[0.69006004]
 [0.65540942]
 [0.30701082]]",[0.93819398],
3304,"[[89.2838337  59.60408111 37.24289232]
 [59.60408111 87.18013287 14.94839251]
 [37.24289232 14.94839251 45.29546794]]",[0.56223036 0.24184286 0.31765186],[ 0.06310012 -0.1457694   0.03599174],[-0.00428026 -0.17927731  0.11662984],"[[0.70296798]
 [0.63934662]
 [0.31156367]]",[0.92613051],
3305,"[[89.18286759 59.37621936 37.53833799]
 [59.37621936 87.29033454 15.11156236]
 [37.53833799 15.11156236 45.44102499]]",[0.56277907 0.24053307 0.31797048],[ 0.06045654 -0.14837001  0.03186175],[-0.00320623 -0.18057732  0.11649896],"[[0.70222663]
 [0.63878899]
 [0.31436664]]",[0.9197597],
3306,"[[91.27585775 59.03377406 37.97687113]
 [59.03377406 85.68586563 14.42464422]
 [37.97687113 14.42464422 45.24379306]]",[0.56383901 0.23794069 0.31844239],[ 0.06916826 -0.17379808  0.02374651],[-0.00338562 -0.18209288  0.11611386],"[[0.71255467]
 [0.6271123 ]
 [0.3146363 ]]",[0.91229296],
3307,"[[93.1959061  58.89815708 38.11544363]
 [58.89815708 84.21719528 13.49659478]
 [38.11544363 13.49659478 45.2522664 ]]",[0.56426388 0.23686803 0.31860034],[ 0.0716979  -0.18103443  0.02588375],[-0.00394075 -0.1813198   0.1174242 ],"[[0.72226705]
 [0.61699581]
 [0.31248436]]",[0.91307629],
3308,"[[92.65554925 58.53440934 38.78879034]
 [58.53440934 84.32076939 13.96493643]
 [38.78879034 13.96493643 46.00102812]]",[0.56510241 0.23474995 0.31892988],[ 0.06697348 -0.17238663  0.02749395],[-0.0032313  -0.18283898  0.11788846],"[[0.71979683]
 [0.61584448]
 [0.3203562 ]]",[0.90171515],
3309,"[[93.58459205 58.32292789 39.00055672]
 [58.32292789 83.49201272 13.81141963]
 [39.00055672 13.81141963 45.77273415]]",[0.56561905 0.23346252 0.31919272],[ 0.06237184 -0.15735062  0.03061444],[-0.00413251 -0.18416951  0.11664667],"[[0.72432963]
 [0.61012691]
 [0.32107901]]",[0.898555],
3310,"[[96.62263889 57.72321414 39.54357124]
 [57.72321414 80.80548179 12.8715513 ]
 [39.54357124 12.8715513  45.54983538]]",[0.5667488  0.23066966 0.31977869],[ 0.06365739 -0.15988926  0.03044599],[-0.0067903  -0.1855013   0.11547013],"[[0.73941287]
 [0.59127265]
 [0.32197089]]",[0.89816396],
3311,"[[97.22679033 57.16042885 40.39036803]
 [57.16042885 79.88428957 12.81335256]
 [40.39036803 12.81335256 46.38320771]]",[0.56791245 0.22773494 0.32027344],[ 0.06863175 -0.17631902  0.02854005],[-0.00709343 -0.18668031  0.1163451 ],"[[0.74277816]
 [0.58269434]
 [0.32976949]]",[0.88914634],
3312,"[[99.34226857 56.34297217 41.15688879]
 [56.34297217 77.88364616 12.2470129 ]
 [41.15688879 12.2470129  46.52218476]]",[0.56928907 0.22403753 0.32085173],[ 0.06160519 -0.16694298  0.03091968],[-0.00875066 -0.18889559  0.11547017],"[[0.7531276 ]
 [0.56660604]
 [0.33429988]]",[0.88163295],
3313,"[[98.47517145 56.31659707 41.63284577]
 [56.31659707 78.96620514 11.32398579]
 [41.63284577 11.32398579 48.95132655]]",[0.57009482 0.22177679 0.32128392],[ 0.05890078 -0.16240087  0.03117202],[-0.00206365 -0.18443582  0.12667498],"[[0.7496735 ]
 [0.56838117]
 [0.33901694]]",[0.86682455],
3314,"[[101.05777573  55.283351    42.14354101]
 [ 55.283351    76.42412035  11.80910484]
 [ 42.14354101  11.80910484  46.79410442]]",[0.57126933 0.21842769 0.32180445],[ 0.06332268 -0.18473842  0.0242965 ],[-0.00843807 -0.19271516  0.11493449],"[[0.76119521]
 [0.55168312]
 [0.34092169]]",[0.85793458],
3315,"[[104.27629426  53.99527955  42.83064915]
 [ 53.99527955  73.93316765  10.64771557]
 [ 42.83064915  10.64771557  46.48965314]]",[0.57276967 0.21416662 0.32251731],[ 0.05771878 -0.16376376  0.03322794],[-0.00975507 -0.1955081   0.11360655],"[[0.77619416]
 [0.52933305]
 [0.34253342]]",[0.8527049],
3316,"[[105.52008932  53.31883164  43.24292256]
 [ 53.31883164  72.97424916  10.21302056]
 [ 43.24292256  10.21302056  46.46852577]]",[0.57375196 0.21143851 0.32313778],[ 0.05710236 -0.15870103  0.03445945],[-0.00998239 -0.19747524  0.11322874],"[[0.78191947]
 [0.51950151]
 [0.34455787]]",[0.84668175],
3317,"[[108.89644018  51.43537185  44.33505009]
 [ 51.43537185  69.74094141   9.06600817]
 [ 44.33505009   9.06600817  46.64685407]]",[0.57482304 0.2084678  0.32373704],[ 0.0634916  -0.18186657  0.03152531],[-0.01407089 -0.19916663  0.11056826],"[[0.79785634]
 [0.48995017]
 [0.35124648]]",[0.85501006],
3318,"[[109.84649834  50.37543989  45.26163996]
 [ 50.37543989  68.43219987   8.79983077]
 [ 45.26163996   8.79983077  47.28637246]]",[0.57606159 0.20467333 0.32433601],[ 0.05788445 -0.18489643  0.02943682],[-0.01595108 -0.2010821   0.10979863],"[[0.80258262]
 [0.4760801 ]
 [0.35945636]]",[0.85313762],
3319,"[[109.17466339  50.47167965  45.70217801]
 [ 50.47167965  69.61733376   7.26307653]
 [ 45.70217801   7.26307653  50.06248716]]",[0.57722244 0.2006419  0.32498466],[ 0.04725267 -0.17786002  0.02400456],[-0.00730981 -0.19648583  0.12458236],"[[0.80037107]
 [0.47621041]
 [0.36418373]]",[0.83113963],
3320,"[[112.77157355  48.25343656  46.29591498]
 [ 48.25343656  65.88996056   7.53773854]
 [ 46.29591498   7.53773854  47.50600602]]",[0.5777374  0.19878684 0.32520831],[ 0.05271731 -0.1888726   0.0233528 ],[-0.01853801 -0.20431025  0.10854408],"[[0.81595746]
 [0.44766775]
 [0.36579641]]",[0.84036353],
3321,"[[112.95291062  47.90851622  46.59738614]
 [ 47.90851622  65.60071288   7.46397898]
 [ 46.59738614   7.46397898  47.73592562]]",[0.57828635 0.19687564 0.32543843],[ 0.05493632 -0.18788827  0.02502384],[-0.01891075 -0.20524558  0.10849324],"[[0.81687381]
 [0.44371242]
 [0.36855998]]",[0.83700886],
3322,"[[113.7110218   47.24225271  46.92872268]
 [ 47.24225271  64.90860746   7.13484991]
 [ 46.92872268   7.13484991  47.82058707]]",[0.5788489  0.19499124 0.32567826],[ 0.05486934 -0.18580831  0.02382017],[-0.01975969 -0.20629509  0.10790721],"[[0.82031681]
 [0.43536679]
 [0.37085857]]",[0.83590365],
3323,"[[112.76637123  48.05743852  46.7558721 ]
 [ 48.05743852  66.77231127   5.42616298]
 [ 46.7558721    5.42616298  50.36029583]]",[0.57935831 0.19319698 0.32589867],[ 0.05010324 -0.17514813  0.02525788],[-0.00904516 -0.19981727  0.12481152],"[[0.81674965]
 [0.44256911]
 [0.37020616]]",[0.81627739],
3324,"[[114.48177678  47.25683252  46.70857171]
 [ 47.25683252  65.93336622   4.25229105]
 [ 46.70857171   4.25229105  50.25366665]]",[0.57984154 0.19143908 0.3261508 ],[ 0.04630578 -0.17481127  0.02386675],[-0.0079775  -0.19996424  0.12689935],"[[0.8242755 ]
 [0.43070941]
 [0.36750415]]",[0.80768863],
3325,"[[115.84132421  46.21147058  46.90733437]
 [ 46.21147058  64.67463651   4.63119241]
 [ 46.90733437   4.63119241  48.72928228]]",[0.58035515 0.18963996 0.32643775],[ 0.05192946 -0.18130688  0.02800185],[-0.01278061 -0.20525381  0.11877377],"[[0.82981309]
 [0.42011831]
 [0.36730211]]",[0.801997],
3326,"[[117.01850083  45.02528171  47.31253221]
 [ 45.02528171  63.27437979   5.1725096 ]
 [ 47.31253221   5.1725096   47.4694025 ]]",[0.58110246 0.18717462 0.32680675],[ 0.05790995 -0.1903525   0.02679497],[-0.01840508 -0.21091391  0.109964  ],"[[0.83464366]
 [0.40829173]
 [0.3696861 ]]",[0.79873886],
3327,"[[118.40024049  43.55688781  47.90943249]
 [ 43.55688781  61.90468971   4.78918241]
 [ 47.90943249   4.78918241  47.29229554]]",[0.58222837 0.18344465 0.32737195],[ 0.05186827 -0.17844933  0.02964267],[-0.02152492 -0.21406282  0.10660977],"[[0.84071449]
 [0.3915589 ]
 [0.37400638]]",[0.79642643],
3328,"[[118.87839368  42.91724762  48.23707872]
 [ 42.91724762  61.38184511   4.5415367 ]
 [ 48.23707872   4.5415367   47.45234981]]",[0.58272463 0.18170822 0.32768556],[ 0.05006098 -0.17507524  0.03254866],[-0.02251945 -0.21495038  0.10599965],"[[0.84289315]
 [0.38416579]
 [0.37675959]]",[0.79656691],
3329,"[[119.67305304  41.96227077  48.6335698 ]
 [ 41.96227077  60.65297399   4.1127187 ]
 [ 48.6335698    4.1127187   47.57827865]]",[0.58335024 0.17933592 0.32800418],[ 0.04973404 -0.18868357  0.02102584],[-0.02376704 -0.21629287  0.1051676 ],"[[0.84642406]
 [0.37323669]
 [0.37981665]]",[0.7945274],
3330,"[[120.50900671  41.12275971  48.85675264]
 [ 41.12275971  60.03608438   3.6238607 ]
 [ 48.85675264   3.6238607   47.57729683]]",[0.58383183 0.17736794 0.32815862],[ 0.04682026 -0.19795125  0.0120019 ],[-0.02463286 -0.21729445  0.10475498],"[[0.85005659]
 [0.36350973]
 [0.38113577]]",[0.7919923],
3331,"[[121.19453668  40.47138959  49.00548929]
 [ 40.47138959  59.66412627   2.9561774 ]
 [ 49.00548929   2.9561774   47.82568404]]",[0.58421147 0.17572653 0.32825627],[ 0.04445869 -0.20143574  0.00918687],[-0.02429211 -0.21719256  0.10629999],"[[0.85308711]
 [0.3553568 ]
 [0.38205224]]",[0.78889859],
3332,"[[122.10017304  39.6056524   49.13907265]
 [ 39.6056524   59.06153579   2.43777462]
 [ 49.13907265   2.43777462  47.70434194]]",[0.58465292 0.17372755 0.32837646],[ 0.04288341 -0.19782928  0.01104974],[-0.02523121 -0.21828108  0.10579329],"[[0.85694145]
 [0.3454792 ]
 [0.38248592]]",[0.78586963],
3333,"[[122.55473731  39.10328993  49.25115105]
 [ 39.10328993  58.73398905   2.17058907]
 [ 49.25115105   2.17058907  47.67534614]]",[0.58490338 0.17255931 0.32845071],[ 0.04076071 -0.19278526  0.01063588],[-0.02581439 -0.21893446  0.10542935],"[[0.8588818 ]
 [0.3398652 ]
 [0.38316276]]",[0.78429946],
3334,"[[123.26598867  38.21358085  49.46598733]
 [ 38.21358085  58.0966541    2.04394341]
 [ 49.46598733   2.04394341  47.33169848]]",[0.58531276 0.17066754 0.32857085],[ 0.04111004 -0.18697924  0.01275998],[-0.02793504 -0.2211794   0.10264523],"[[0.86183377]
 [0.33089602]
 [0.3843831 ]]",[0.78143287],
3335,"[[124.44878767  36.83866238  49.71582845]
 [ 36.83866238  57.27678585   1.34000758]
 [ 49.71582845   1.34000758  47.19538438]]",[0.58598552 0.1676197  0.32873861],[ 0.04236658 -0.1906008   0.01052645],[-0.02961974 -0.22291109  0.1014766 ],"[[0.86682334]
 [0.3158932 ]
 [0.38578333]]",[0.77836665],
3336,"[[125.15542714  35.94205202  49.88811692]
 [ 35.94205202  56.78807623   0.88968072]
 [ 49.88811692   0.88968072  47.13844402]]",[0.58643231 0.1656028  0.32883571],[ 0.04552652 -0.20406055  0.01010591],[-0.03068619 -0.2240076   0.1007621 ],"[[0.86979405]
 [0.30622809]
 [0.38688845]]",[0.77640708],
3337,"[[125.53255935  35.47167166  49.96158635]
 [ 35.47167166  56.53928217   0.64772504]
 [ 49.96158635   0.64772504  47.0932024 ]]",[0.58665552 0.16457367 0.3288801 ],[ 0.04445222 -0.20792397  0.00990027],[-0.0312431  -0.22456217  0.10039799],"[[0.8713689 ]
 [0.30117501]
 [0.38731106]]",[0.77539669],
3338,"[[126.18559457  34.64526866  50.0776673 ]
 [ 34.64526866  56.11917229   0.2265379 ]
 [ 50.0776673    0.2265379   47.00040054]]",[0.58703353 0.162755   0.32895954],[ 0.04141731 -0.20127259  0.00868104],[-0.03222317 -0.22552216  0.09972967],"[[0.87408218]
 [0.29236095]
 [0.38795029]]",[0.77406266],
3339,"[[126.87405839  33.76149341  50.18191674]
 [ 33.76149341  55.69072841  -0.22542943]
 [ 50.18191674  -0.22542943  46.88770281]]",[0.58741329 0.16082436 0.32905072],[ 0.03616047 -0.18844711  0.00939567],[-0.03327548 -0.22652126  0.09902617],"[[0.87692516]
 [0.28299237]
 [0.38848111]]",[0.77269283],
3340,"[[127.51958074  32.87360905  50.29525308]
 [ 32.87360905  55.28580798  -0.66843674]
 [ 50.29525308  -0.66843674  46.79509662]]",[0.58776256 0.15892061 0.32915227],[ 0.03317321 -0.18792424  0.00842692],[-0.0343219  -0.22731535  0.09823308],"[[0.8795816 ]
 [0.27364855]
 [0.38916921]]",[0.77123073],
3341,"[[128.17113322  31.92793723  50.41526252]
 [ 31.92793723  54.88595787  -1.1396394 ]
 [ 50.41526252  -1.1396394   46.7109264 ]]",[0.5880928  0.1568983  0.32921314],[ 0.03050753 -0.20331233  0.00280025],[-0.03532779 -0.22760222  0.09720688],"[[0.88225029]
 [0.26375179]
 [0.3899608 ]]",[0.76897909],
3342,"[[129.14951508  30.4522053   50.58068806]
 [ 30.4522053   54.38798045  -2.07390042]
 [ 50.58068806  -2.07390042  46.76112718]]",[0.58851501 0.15367092 0.3292215 ],[ 2.81636270e-02 -2.41329052e-01 -1.85734687e-04],[-0.03619746 -0.22755877  0.0969884 ],"[[0.88624697]
 [0.24785636]
 [0.3913228 ]]",[0.76392479],
3343,"[[130.5928515   28.12221188  50.77173801]
 [ 28.12221188  53.659802    -3.33951838]
 [ 50.77173801  -3.33951838  46.61058736]]",[0.58890369 0.14875834 0.32922863],[ 0.01252716 -0.25579022  0.00093752],[-0.03820657 -0.22792895  0.09533443],"[[0.89202189]
 [0.22356326]
 [0.39283128]]",[0.7556073],
3344,"[[132.01912846  25.70848935  50.84440463]
 [ 25.70848935  53.19823025  -5.20867215]
 [ 50.84440463  -5.20867215  46.89861012]]",[0.5890683  0.14331857 0.32932303],[ 0.00358357 -0.26119113  0.00337215],[-0.03871497 -0.22702026  0.0972777 ],"[[0.89759266]
 [0.19682457]
 [0.39444581]]",[0.745392],
3345,"[[133.15475499  25.65389191  49.71455685]
 [ 25.65389191  53.72422417 -10.11140739]
 [ 49.71455685 -10.11140739  50.82869539]]",[0.58902601 0.13990238 0.32926606],[-0.00944833 -0.25893195 -0.00916185],[-0.02537652 -0.21450027  0.12587957],"[[0.90138086]
 [0.18011783]
 [0.39378943]]",[0.73361227],
3346,"[[133.35651664  23.93397261  50.08729692]
 [ 23.93397261  52.55665479 -12.33451114]
 [ 50.08729692 -12.33451114  53.42975142]]",[0.58876748 0.13627516 0.32914873],[-0.02260788 -0.22719356 -0.0060339 ],[-0.02176468 -0.20860402  0.1360539 ],"[[0.90095913]
 [0.15413322]
 [0.40560522]]",[0.72231345],
3347,"[[133.43143136  22.44532449  51.01297895]
 [ 22.44532449  52.87835954  -8.77391188]
 [ 51.01297895  -8.77391188  48.69023485]]",[0.58842179 0.1334299  0.32924866],[-0.02452514 -0.19258687  0.01501351],[-0.03755344 -0.22308237  0.10641426],"[[0.90252008]
 [0.1562366 ]
 [0.4013074 ]]",[0.70253696],
3348,"[[133.60447021  20.36304535  51.79122016]
 [ 20.36304535  51.98336858  -6.8122433 ]
 [ 51.79122016  -6.8122433   46.47971021]]",[0.58817897 0.13114117 0.32954413],[-0.01978066 -0.19121295  0.02717383],[-0.04761226 -0.22961646  0.08665652],"[[0.9034453 ]
 [0.14486903]
 [0.40348427]]",[0.7002415],
3349,"[[134.00254013  19.05710836  51.90244203]
 [ 19.05710836  51.88071751  -7.34235613]
 [ 51.90244203  -7.34235613  46.36654147]]",[0.58790907 0.12890228 0.32982713],[-0.02852292 -0.21069144  0.02474891],[-0.04903055 -0.22998052  0.08488206],"[[0.90484469]
 [0.13200069]
 [0.40476154]]",[0.70019012],
3350,"[[134.50954296  16.91000222  52.11835519]
 [ 16.91000222  51.83930031  -8.26753722]
 [ 52.11835519  -8.26753722  46.29880902]]",[0.58687732 0.12496038 0.32989354],[-0.07820946 -0.2175507  -0.00965442],[-0.05114754 -0.2304422   0.08234272],"[[0.90649531]
 [0.11057611]
 [0.40747904]]",[0.68956683],
3351,"[[135.97625054  16.23903147  50.80630123]
 [ 16.23903147  52.2474821  -11.0385104 ]
 [ 50.80630123 -11.0385104   46.94108954]]",[0.58548836 0.12228962 0.3296116 ],[-0.11982148 -0.20321583 -0.03387128],[-0.04597462 -0.22611227  0.09622669],"[[0.91137263]
 [0.096358  ]
 [0.40014381]]",[0.6787615],
3352,"[[133.98369696  14.24136796  53.19882638]
 [ 14.24136796  52.25737233  -9.57313811]
 [ 53.19882638  -9.57313811  47.39435946]]",[0.58251122 0.11826786 0.32882867],[-0.1484967  -0.19185198 -0.04706486],[-0.05291243 -0.23083915  0.08008473],"[[0.90379779]
 [0.08214557]
 [0.42000197]]",[0.62475717],
3353,"[[134.97414427  12.20294611  52.73582711]
 [ 12.20294611  52.34687511 -10.51483181]
 [ 52.73582711 -10.51483181  46.60055444]]",[0.58087038 0.11597314 0.32854609],[-0.13576007 -0.1936981  -0.0232293 ],[-0.05483345 -0.23110377  0.07800219],"[[0.90718315]
 [0.06218988]
 [0.41611436]]",[0.62082063],
