,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1724,"[[13.58216723  7.10976209 -1.97637294]
 [ 7.10976209 43.94903558 -8.88119864]
 [-1.97637294 -8.88119864 14.46879719]]",,[ 0.48957276 -0.04425347  0.22534226],[-0.62545763 -0.13008125 -0.61442563],[-0.0524101  -0.23551449  0.06546836],"[[ 0.82381254]
 [-0.02591496]
 [ 0.56626964]]",[-0.81240269]
1725,"[[ 12.55455601   4.07097975  -1.75602048]
 [  4.07097975  41.88494542 -12.89089586]
 [ -1.75602048 -12.89089586  17.56049857]]",,[ 0.48362932 -0.04563313  0.21911198],[-0.57911146 -0.14732133 -0.61603832],[-0.03102855 -0.22777969  0.09825296],"[[ 0.95954742]
 [-0.02312005]
 [ 0.28059618]]",[-0.82289804]
1726,"[[ 12.01302635   0.58791723  -0.35090199]
 [  0.58791723  38.53442441 -15.83723313]
 [ -0.35090199 -15.83723313  21.45254924]]",,[ 0.47838139 -0.04741819  0.2130444 ],[-0.51708858 -0.19663283 -0.60425066],[-0.00475554 -0.21463157  0.12810416],"[[ 0.99980913]
 [-0.01404962]
 [ 0.01357601]]",[-0.83073604]
1727,"[[ 12.01157748   0.55353837  -0.33203974]
 [  0.55353837  38.46558832 -15.87537116]
 [ -0.33203974 -15.87537116  21.5228342 ]]",,[ 0.47456151 -0.04916245  0.20823298],[-0.46431833 -0.21170496 -0.59816618],[-0.00448328 -0.21435298  0.12857954],"[[ 0.9998184 ]
 [-0.01206097]
 [ 0.01475475]]",[-0.83603521]
1728,"[[13.18625232  6.34423143 -1.02401984]
 [ 6.34423143 45.92977333 -5.47659104]
 [-1.02401984 -5.47659104 12.88397435]]",,[0.39862723 0.45372372 0.17413004],[ 0.00070155 -0.0001887   0.00074741],[-0.03091589 -0.1653422   0.02668782],"[[0.01160436]
 [0.99980988]
 [0.01566982]]",[5.0167184]
1729,"[[13.21676677  6.4227844  -1.0348541 ]
 [ 6.4227844  45.90309495 -5.46254626]
 [-1.0348541  -5.46254626 12.88013828]]",,[0.39864119 0.45370827 0.17413226],[ 0.00613974 -0.00589309  0.00019155],[-0.03126205 -0.16501881  0.02658822],"[[0.02866888]
 [0.99956465]
 [0.00697194]]",[5.01939457]
1730,"[[13.25141923  6.51101198 -1.04487568]
 [ 6.51101198 45.87615916 -5.43638607]
 [-1.04487568 -5.43638607 12.87242162]]",,[0.3988284  0.45346983 0.17418388],[ 0.02326055 -0.02849072  0.00649376],[-0.031712   -0.16499444  0.02647802],"[[0.02964958]
 [0.99954009]
 [0.00636518]]",[5.02208487]
1731,"[[13.27201402  6.56246117 -1.05289519]
 [ 6.56246117 45.85646392 -5.43200289]
 [-1.05289519 -5.43200289 12.87152207]]",,[0.39914799 0.45304665 0.17421274],[ 0.03445022 -0.0495846  -0.00149549],[-0.03197117 -0.16494283  0.02646378],"[[0.02963683]
 [0.99954122]
 [0.00624497]]",[5.01573826]
1732,"[[13.27729125  6.57508603 -1.05794883]
 [ 6.57508603 45.84643583 -5.44598155]
 [-1.05794883 -5.44598155 12.87627292]]",,[0.39954246 0.45247897 0.17420883],[ 0.04390732 -0.0599883   0.00176223],[-0.03203154 -0.16488813  0.02653094],"[[0.02865358]
 [0.99956402]
 [0.00712271]]",[5.0027186]
1733,"[[13.27528058  6.56898344 -1.06405675]
 [ 6.56898344 45.83690165 -5.48096732]
 [-1.06405675 -5.48096732 12.88781778]]",,[0.40006382 0.45172723 0.17423697],[ 0.0454012  -0.06721033  0.00239268],[-0.03198097 -0.16473431  0.02668399],"[[0.02953491]
 [0.99953941]
 [0.00697587]]",[4.9811272]
1734,"[[13.27416183  6.56514092 -1.07016929]
 [ 6.56514092 45.82700234 -5.51406579]
 [-1.07016929 -5.51406579 12.89883583]]",,[0.40058545 0.45090364 0.17423964],[ 0.04708385 -0.07794934 -0.00100065],[-0.03194814 -0.16461333  0.02683326],"[[0.02859717]
 [0.99956373]
 [0.00738592]]",[4.95841621]
1735,"[[13.2801369   6.57801856 -1.08436605]
 [ 6.57801856 45.80132873 -5.57204469]
 [-1.08436605 -5.57204469 12.91853436]]",,[0.40127377 0.44952088 0.17414504],[ 0.04710526 -0.10225895 -0.00422256],[-0.03197881 -0.16432401  0.02708831],"[[0.0293576 ]
 [0.99955513]
 [0.00526139]]",[4.91914304]
1736,"[[13.28760336  6.59520034 -1.09504847]
 [ 6.59520034 45.78110741 -5.60891981]
 [-1.09504847 -5.60891981 12.93128923]]",,[0.40173464 0.44847282 0.17410573],[ 0.04727709 -0.11737207 -0.00460575],[-0.03204883 -0.16415648  0.02725608],"[[0.02943315]
 [0.99955422]
 [0.00500409]]",[4.89167882]
1737,"[[13.29793513  6.6193006  -1.1071985 ]
 [ 6.6193006  45.7575735  -5.64656858]
 [-1.1071985  -5.64656858 12.94449137]]",,[0.40220256 0.44725699 0.17411924],[ 0.04498146 -0.12002441  0.00335672],[-0.03215337 -0.16397801  0.02742831],"[[0.02943133]
 [0.99955407]
 [0.00504461]]",[4.8615487]
1738,"[[13.3085967   6.64411708 -1.11926943]
 [ 6.64411708 45.73406934 -5.68284878]
 [-1.11926943 -5.68284878 12.95733396]]",,[0.40261064 0.44601056 0.17417232],[ 0.03850134 -0.12573378  0.00472036],[-0.03226322 -0.16380952  0.02759539],"[[0.02922331]
 [0.99955784]
 [0.00548859]]",[4.83246273]
1739,"[[13.31716094  6.66398899 -1.12877445]
 [ 6.66398899 45.71550718 -5.71087425]
 [-1.12877445 -5.71087425 12.96733187]]",,[0.40288415 0.44500049 0.17419796],[ 0.03539147 -0.12575077  0.0037243 ],[-0.03235254 -0.16368311  0.02772533],"[[0.02964322]
 [0.99954053]
 [0.00632566]]",[4.80972953]
1740,"[[13.32625658  6.68462334 -1.14109211]
 [ 6.68462334 45.69196415 -5.75135391]
 [-1.14109211 -5.75135391 12.98177927]]",,[0.40322    0.44371561 0.17420386],[ 0.03922559 -0.13194091  0.00313195],[-0.03243614 -0.16348526  0.02790759],"[[0.02976762]
 [0.9995381 ]
 [0.00612093]]",[4.77912593]
1741,"[[13.33440336  6.70265314 -1.15426582]
 [ 6.70265314 45.66715072 -5.79782969]
 [-1.15426582 -5.79782969 12.99844591]]",,[0.40357161 0.44262121 0.17424272],[ 0.04691484 -0.13940891  0.00600131],[-0.03250048 -0.16324856  0.02811308],"[[0.03551971]
 [0.99934702]
 [0.00662435]]",[4.75001591]
1742,"[[13.34315458  6.72184197 -1.16890594]
 [ 6.72184197 45.63958269 -5.84981145]
 [-1.16890594 -5.84981145 13.01726274]]",,[0.40411633 0.44116885 0.17435425],[ 0.0502795  -0.14227705  0.01042579],[-0.03257281 -0.16301121  0.02834711],"[[0.03546172]
 [0.99934766]
 [0.00683502]]",[4.71233737]
1743,"[[13.3509889   6.73902318 -1.1815227 ]
 [ 6.73902318 45.615697   -5.89368932]
 [-1.1815227  -5.89368932 13.0333141 ]]",,[0.40460169 0.43973981 0.1744548 ],[ 0.04766488 -0.14511993  0.00727495],[-0.03264192 -0.16282493  0.02854736],"[[0.03520625]
 [0.9993523 ]
 [0.0074494 ]]",[4.67833808]
1744,"[[13.36033682  6.76019004 -1.19224161]
 [ 6.76019004 45.59474546 -5.92484133]
 [-1.19224161 -5.92484133 13.04491772]]",,[0.40506714 0.43827605 0.17453809],[ 0.04624709 -0.14557561  0.0082437 ],[-0.03275187 -0.16276031  0.02870476],"[[0.02646347]
 [0.99960456]
 [0.00950794]]",[4.65008646]
1745,"[[13.3729982   6.78812496 -1.21002925]
 [ 6.78812496 45.56059778 -5.98240388]
 [-1.21002925 -5.98240388 13.06640401]]",,[0.40555823 0.43688569 0.17464784],[ 0.05705495 -0.15752241  0.0134934 ],[-0.03285064 -0.16241408  0.02895141],"[[0.0350903 ]
 [0.99935319]
 [0.00786637]]",[4.61507494]
1746,"[[13.38412822  6.81187471 -1.2292957 ]
 [ 6.81187471 45.5240886  -6.04987903]
 [-1.2292957  -6.04987903 13.09178319]]",,[0.4061682  0.43530119 0.17481255],[ 0.05826716 -0.15715637  0.014097  ],[-0.03292919 -0.16205834  0.02924564],"[[0.03556637]
 [0.99934704]
 [0.0063665 ]]",[4.57172762]
1747,"[[13.39451022  6.83439645 -1.24448153]
 [ 6.83439645 45.49489606 -6.09911643]
 [-1.24448153 -6.09911643 13.11059372]]",,[0.40675332 0.43372683 0.17491032],[ 0.05545293 -0.15662068  0.0063095 ],[-0.03302635 -0.1618598   0.0294732 ],"[[0.02890549]
 [0.99956281]
 [0.00621774]]",[4.53227396]
1748,"[[13.40920974  6.86584557 -1.26721873]
 [ 6.86584557 45.45125562 -6.17404766]
 [-1.26721873 -6.17404766 13.13953464]]",,[0.40748578 0.43167309 0.17501619],[ 0.04985797 -0.14118895  0.00837541],[-0.03315041 -0.16151292  0.0298102 ],"[[0.0288972 ]
 [0.99956343]
 [0.00615674]]",[4.48207085]
1749,"[[13.41636916  6.88132945 -1.27690761]
 [ 6.88132945 45.43245282 -6.20376537]
 [-1.27690761 -6.20376537 13.15117802]]",,[0.40787128 0.43070796 0.17512306],[ 0.05397126 -0.13416815  0.01628274],[-0.03322076 -0.1614007   0.0299497 ],"[[0.02810845]
 [0.99957596]
 [0.00760343]]",[4.4600922]
1750,"[[13.42607238  6.90184989 -1.29204924]
 [ 6.90184989 45.40330595 -6.25320988]
 [-1.29204924 -6.25320988 13.17062167]]",,[0.40839722 0.42939383 0.1752798 ],[ 0.05471868 -0.13077278  0.01571088],[-0.03330114 -0.16116956  0.03017148],"[[0.02810845]
 [0.99957596]
 [0.00760343]]",[4.42765235]
1751,"[[13.43447521  6.91931393 -1.30632436]
 [ 6.91931393 45.37590274 -6.30116733]
 [-1.30632436 -6.30116733 13.18962205]]",,[0.40885194 0.4282152  0.17535058],[ 0.05058948 -0.13105783  0.0056799 ],[-0.03336499 -0.16093888  0.03038428],"[[0.02822909]
 [0.99957544]
 [0.00721503]]",[4.39770166]
1752,"[[13.44157576  6.93402195 -1.31830431]
 [ 6.93402195 45.35285023 -6.34108267]
 [-1.31830431 -6.34108267 13.20557401]]",,[0.40923498 0.42725988 0.17538182],[ 0.0539454  -0.13969388  0.0022175 ],[-0.03341971 -0.16074979  0.03056194],"[[0.02820763]
 [0.9995785 ]
 [0.00686717]]",[4.37318466]
1753,"[[13.45768849  6.96735298 -1.34459005]
 [ 6.96735298 45.30204488 -6.4267733 ]
 [-1.34459005 -6.4267733  13.24026663]]",,[0.41019139 0.425115   0.17553687],[ 0.06761834 -0.14142909  0.01509049],[-0.03354866 -0.16035345  0.03094571],"[[0.0281468 ]
 [0.99958165]
 [0.0066552 ]]",[4.31988812]
1754,"[[13.46746804  6.98756305 -1.35990802]
 [ 6.98756305 45.2723002  -6.47540033]
 [-1.35990802 -6.47540033 13.26023176]]",,[0.41077915 0.42387872 0.17566469],[ 0.06420085 -0.13680608  0.01302891],[-0.03362889 -0.16012886  0.03116402],"[[0.02805014]
 [0.99958412]
 [0.00669189]]",[4.28976491]
1755,"[[13.47616001  7.00550045 -1.37319894]
 [ 7.00550045 45.24642066 -6.51687198]
 [-1.37319894 -6.51687198 13.27741933]]",,[0.41126646 0.42281708 0.1757469 ],[ 0.05886036 -0.12888732  0.00948215],[-0.03370093 -0.15993651  0.03135032],"[[0.0280532 ]
 [0.9995838 ]
 [0.00672706]]",[4.26451045]
1756,"[[13.487477    7.02838227 -1.39227396]
 [ 7.02838227 45.2093588  -6.57854449]
 [-1.39227396 -6.57854449 13.3031642 ]]",,[0.41187513 0.42136725 0.17579142],[ 0.05662771 -0.13314208  0.00388045],[-0.03378343 -0.15962791  0.03162119],"[[0.02759193]
 [0.99960373]
 [0.00557436]]",[4.22796434]
1757,"[[13.50493673  7.06237013 -1.42682016]
 [ 7.06237013 45.14230489 -6.69578455]
 [-1.42682016 -6.69578455 13.35275838]]",,[0.41298181 0.41892849 0.1758889 ],[ 0.06947795 -0.14783096  0.00675932],[-0.03388711 -0.15902549  0.03212813],"[[0.03260005]
 [0.99946079]
 [0.00392072]]",[4.1652367]
1758,"[[13.51338772  7.07859596 -1.4439857 ]
 [ 7.07859596 45.1088459  -6.75398066]
 [-1.4439857  -6.75398066 13.37776638]]",,[0.4136381  0.41757408 0.17595139],[ 0.07285932 -0.15244067  0.00459902],[-0.03394225 -0.15875873  0.03238571],"[[0.03206361]
 [0.99947644]
 [0.00433193]]",[4.13057376]
1759,"[[13.51251421  7.07115165 -1.47024717]
 [ 7.07115165 45.05832451 -6.8735491 ]
 [-1.47024717 -6.8735491  13.42916128]]",,[0.41426072 0.41626746 0.17597231],[ 0.06587758 -0.1402295   0.00170094],[-0.03376376 -0.15784888  0.03282024],"[[ 0.03769275]
 [ 0.99920734]
 [-0.01280449]]",[4.0799653]
1760,"[[13.53133098  7.11278295 -1.48029037]
 [ 7.11278295 45.03771802 -6.87570763]
 [-1.48029037 -6.87570763 13.43095099]]",,[0.41505084 0.41464387 0.17600585],[ 0.06677174 -0.13546491  0.00405124],[-0.03407478 -0.15827181  0.03293904],"[[0.03139178]
 [0.99948761]
 [0.00625081]]",[4.06299301]
1761,"[[13.53214192  7.10767878 -1.51345721]
 [ 7.10767878 44.97285772 -7.02099951]
 [-1.51345721 -7.02099951 13.49500036]]",,[0.41576341 0.41334057 0.17608928],[ 0.07392152 -0.13041117  0.00984698],[-0.03386752 -0.15711302  0.0334545 ],"[[ 0.0373395 ]
 [ 0.9991728 ]
 [-0.01610801]]",[4.00433522]
1762,"[[13.54549182  7.1417346  -1.49826147]
 [ 7.1417346  45.0020337  -6.92348263]
 [-1.49826147 -6.92348263 13.45247448]]",,[0.41631623 0.4124057  0.17616196],[ 0.07994981 -0.1357543   0.00894238],[-0.03426947 -0.1583596   0.03322219],"[[0.02436987]
 [0.99953814]
 [0.0181551 ]]",[4.02357534]
1763,"[[13.56009863  7.17093992 -1.51896791]
 [ 7.17093992 44.96097981 -6.98188397]
 [-1.51896791 -6.98188397 13.47892156]]",,[0.41707476 0.41116153 0.17626161],[ 0.08460446 -0.13850922  0.01097993],[-0.03439356 -0.15808881  0.0334868 ],"[[0.02443149]
 [0.99953871]
 [0.01804092]]",[3.99263517]
1764,"[[13.57300516  7.19576725 -1.54103018]
 [ 7.19576725 44.91728967 -7.04949662]
 [-1.54103018 -7.04949662 13.50970518]]",,[0.41787424 0.4097919  0.17635366],[ 0.07872333 -0.13476912  0.00829628],[-0.03449306 -0.1577897   0.03379191],"[[0.0242261 ]
 [0.99953725]
 [0.01839496]]",[3.95816535]
1765,"[[13.57970318  7.20825192 -1.55401301]
 [ 7.20825192 44.89155618 -7.09102664]
 [-1.55401301 -7.09102664 13.52874064]]",,[0.41838602 0.40888425 0.17641328],[ 0.07290995 -0.1299395   0.00908348],[-0.03454159 -0.15761473  0.03397985],"[[0.02410021]
 [0.99953478]
 [0.01869218]]",[3.93552894]
1766,"[[13.58548546  7.2187718  -1.56622034]
 [ 7.2187718  44.86732523 -7.13105702]
 [-1.56622034 -7.13105702 13.54718931]]",,[0.41885058 0.40801949 0.17646142],[ 0.06553534 -0.12312688  0.00566634],[-0.0345778  -0.15743396  0.03415765],"[[0.02441734]
 [0.99953174]
 [0.01844167]]",[3.91448664]
1767,"[[13.60247198  7.24933093 -1.6025841 ]
 [ 7.24933093 44.79483179 -7.24983816]
 [-1.6025841  -7.24983816 13.60269623]]",,[0.42016678 0.40559511 0.17655893],[ 0.07268291 -0.13239745  0.00509247],[-0.03468483 -0.15690872  0.03468726],"[[0.02444949]
 [0.99953513]
 [0.01821412]]",[3.85566779]
1768,"[[13.61050232  7.26366883 -1.61971633]
 [ 7.26366883 44.76051463 -7.30522574]
 [-1.61971633 -7.30522574 13.62898305]]",,[0.42081644 0.40445937 0.17662099],[ 0.08308018 -0.14466438  0.00892502],[-0.03473455 -0.15665938  0.03493328],"[[0.02455472]
 [0.99953729]
 [0.01795189]]",[3.82897094]
1769,"[[13.61982858  7.28013084 -1.64002414]
 [ 7.28013084 44.71969992 -7.37089744]
 [-1.64002414 -7.37089744 13.6604715 ]]",,[0.42156719 0.40313367 0.17670989],[ 0.08124341 -0.14602428  0.00844819],[-0.03479272 -0.15637182  0.0352265 ],"[[0.02455694]
 [0.99953767]
 [0.01792771]]",[3.79742019]
1770,"[[13.67712938  7.3942184  -1.699832  ]
 [ 7.3942184  44.60002868 -7.49431097]
 [-1.699832   -7.49431097 13.72284195]]",,[0.42231636 0.40171314 0.17677164],[ 0.07048082 -0.13805316  0.0045846 ],[-0.03571728 -0.15747225  0.03620077],"[[0.02301367]
 [0.99586801]
 [0.08784802]]",[3.77735792]
1771,"[[13.7041131   7.43777159 -1.76737771]
 [ 7.43777159 44.4628959  -7.7138963 ]
 [-1.76737771 -7.7138963  13.832991  ]]",,[0.42280489 0.40075064 0.1768034 ],[ 0.07075074 -0.13614727  0.00625407],[-0.03594791 -0.15689826  0.03728247],"[[0.02288025]
 [0.99589856]
 [0.08753602]]",[3.71344852]
1772,"[[13.72062103  7.46749942 -1.79395451]
 [ 7.46749942 44.40896548 -7.78576689]
 [-1.79395451 -7.78576689 13.87041349]]",,[0.42352204 0.39939099 0.17686582],[ 0.0731702  -0.13644915  0.00782452],[-0.03615881 -0.15692932  0.03769991],"[[0.02307954]
 [0.99588267]
 [0.0876644 ]]",[3.66017326]
1773,"[[13.68659671  7.39040423 -1.80410598]
 [ 7.39040423 44.38360089 -7.90531155]
 [-1.80410598 -7.90531155 13.9298024 ]]",,[0.42435058 0.39797505 0.17697464],[ 0.08383323 -0.1439529   0.01068313],[-0.03527889 -0.1545866   0.03773686],"[[0.02469038]
 [0.99954106]
 [0.01755127]]",[3.60493232]
1774,"[[13.67192231  7.36757932 -1.76427153]
 [ 7.36757932 44.466356   -7.77453014]
 [-1.76427153 -7.77453014 13.86172168]]",,[0.42526818 0.39645656 0.17708707],[ 0.09303476 -0.15597588  0.01039012],[-0.03510844 -0.15471065  0.03704766],"[[0.02467908]
 [0.999542  ]
 [0.01751376]]",[3.62208662]
1775,"[[13.66798647  7.36162932 -1.75264023]
 [ 7.36162932 44.49042319 -7.73524721]
 [-1.75264023 -7.73524721 13.84159034]]",,[0.42621998 0.39486872 0.17719398],[ 0.09189161 -0.15722671  0.00979936],[-0.03503479 -0.15462544  0.03681288],"[[0.02473984]
 [0.99953784]
 [0.01766506]]",[3.61562888]
1776,"[[13.72316721  7.46837276 -1.81331809]
 [ 7.46837276 44.36864739 -7.8590954 ]
 [-1.81331809 -7.8590954  13.9081854 ]]",,[0.4271059  0.39335368 0.17728634],[ 0.08507022 -0.14677815  0.00851494],[-0.03593499 -0.15574572  0.037815  ],"[[0.02335241]
 [0.99589889]
 [0.08740751]]",[3.59783754]
1777,"[[13.70933105  7.42029579 -1.88502407]
 [ 7.42029579 44.2118933  -8.1829884 ]
 [-1.88502407 -8.1829884  14.07877564]]",,[0.42800132 0.39179623 0.17737908],[ 0.08079202 -0.13909183  0.00902951],[-0.03525803 -0.15305695  0.03888201],"[[0.0246869 ]
 [0.99953178]
 [0.01807691]]",[3.49107132]
1778,"[[13.71302235  7.42891645 -1.8829656 ]
 [ 7.42891645 44.2172093  -8.16591453]
 [-1.8829656  -8.16591453 14.06976835]]",,[0.42881108 0.39041034 0.17744613],[ 0.08320643 -0.13948777  0.0081273 ],[-0.03531217 -0.15313937  0.03881537],"[[0.02480379]
 [0.99953136]
 [0.01793955]]",[3.46477568]
1779,"[[13.71458876  7.43058308 -1.88992479]
 [ 7.43058308 44.20222034 -8.19044397]
 [-1.88992479 -8.19044397 14.0831909 ]]",,[0.42959749 0.38914268 0.17752042],[ 0.08974902 -0.14378576  0.00897979],[-0.03528751 -0.15292692  0.03889606],"[[0.02476402]
 [0.99953361]
 [0.01786902]]",[3.44579358]
1780,"[[13.71850652  7.43517638 -1.90555038]
 [ 7.43517638 44.16854122 -8.24442793]
 [-1.90555038 -8.24442793 14.11295226]]",,[0.43049508 0.38772465 0.17760448],[ 0.08901933 -0.13803353  0.00992612],[-0.03527578 -0.15262185  0.03911523],"[[0.02486448]
 [0.99953625]
 [0.01757986]]",[3.41879874]
1781,"[[13.72500974  7.44341682 -1.92879183]
 [ 7.44341682 44.11834278 -8.32273652]
 [-1.92879183 -8.32273652 14.15664749]]",,[0.431373   0.38635391 0.17771537],[ 0.08649736 -0.1347799   0.01207683],[-0.03528966 -0.15227486  0.03945856],"[[0.02492494]
 [0.9995359 ]
 [0.01751394]]",[3.38702303]
1782,"[[13.73036373  7.44915526 -1.95167146]
 [ 7.44915526 44.06835256 -8.40187729]
 [-1.95167146 -8.40187729 14.20128371]]",,[0.43195448 0.38543271 0.17779873],[ 0.08311164 -0.13056589  0.01261338],[-0.03529722 -0.15195328  0.03981161],"[[0.02479968]
 [0.99953548]
 [0.01771434]]",[3.36281944]
1783,"[[13.74000974  7.46119191 -1.98578244]
 [ 7.46119191 43.99372024 -8.51506953]
 [-1.98578244 -8.51506953 14.26627002]]",,[0.43292073 0.38385863 0.17790345],[ 0.08369548 -0.13503569  0.00941373],[-0.03533208 -0.15150456  0.04032266],"[[0.02479776]
 [0.99953508]
 [0.01773978]]",[3.32246401]
1784,"[[13.79774152  7.55994034 -2.08185548]
 [ 7.55994034 43.79138784 -8.75470865]
 [-2.08185548 -8.75470865 14.41087064]]",,[0.43385179 0.38236208 0.17799527],[ 0.08813671 -0.13535634  0.01013822],[-0.03619852 -0.15222358  0.04191931],"[[0.02385756]
 [0.99596951]
 [0.08646125]]",[3.30373246]
1785,"[[13.82361262  7.5889636  -2.17534425]
 [ 7.5889636  43.58147081 -9.05269474]
 [-2.17534425 -9.05269474 14.59491658]]",,[0.4347522  0.38096068 0.17808292],[ 0.08997364 -0.1397644   0.0090555 ],[-0.03638331 -0.15140913  0.04340079],"[[0.02387932]
 [0.99599643]
 [0.08614463]]",[3.23033301]
1786,"[[13.84064672  7.62037225 -2.19208307]
 [ 7.62037225 43.54873379 -9.07533687]
 [-2.19208307 -9.07533687 14.61061949]]",,[0.43565202 0.37956462 0.17816442],[ 0.0879101  -0.13987937  0.00649135],[-0.0366617  -0.15178134  0.04366155],"[[0.02374668]
 [0.9959115 ]
 [0.08715726]]",[3.17813693]
1787,"[[13.8453988   7.63752833 -2.16726122]
 [ 7.63752833 43.60934041 -8.96961619]
 [-2.16726122 -8.96961619 14.54526079]]",,[0.4362674  0.37859752 0.17821896],[ 0.08677135 -0.13541567  0.00804791],[-0.03683565 -0.15245125  0.04326029],"[[0.02374629]
 [0.99589977]
 [0.08729127]]",[3.15506127]
1788,"[[13.84800353  7.63657395 -2.18991974]
 [ 7.63657395 43.55689944 -9.04948705]
 [-2.18991974 -9.04948705 14.59509702]]",,[0.43738754 0.37682906 0.17831503],[ 0.08587453 -0.13556901  0.00846597],[-0.03678947 -0.1520265   0.04359623],"[[0.02369498]
 [0.99596643]
 [0.0865414 ]]",[3.12111473]
1789,"[[13.79633765  7.51657412 -2.22315988]
 [ 7.51657412 43.45226432 -9.30256407]
 [-2.22315988 -9.30256407 14.75139803]]",,[0.43829003 0.37540409 0.17841567],[ 0.09220935 -0.14328163  0.01219224],[-0.03552659 -0.14865703  0.04396795],"[[0.02484646]
 [0.99953789]
 [0.01751192]]",[3.07220424]
1790,"[[13.78009966  7.49381683 -2.18117914]
 [ 7.49381683 43.54727333 -9.18227068]
 [-2.18117914 -9.18227068 14.67262701]]",,[0.4392495  0.37388345 0.17852189],[ 0.09758968 -0.15384736  0.01028985],[-0.03533094 -0.14873527  0.04329146],"[[0.02469797]
 [0.99954175]
 [0.01750161]]",[3.08191922]
1791,"[[13.77554619  7.48379537 -2.18172076]
 [ 7.48379537 43.54364184 -9.19579102]
 [-2.18172076 -9.19579102 14.68081197]]",,[0.44021094 0.37234822 0.17860908],[ 0.09655485 -0.15224372  0.00901332],[-0.03523276 -0.14850346  0.04329262],"[[0.02472285]
 [0.99954032]
 [0.0175478 ]]",[3.06467922]
1792,"[[13.77913052  7.47896042 -2.2245324 ]
 [ 7.47896042 43.43942971 -9.35130366]
 [-2.2245324  -9.35130366 14.78143977]]",,[0.44114164 0.37089766 0.17870621],[ 0.09167994 -0.14155821  0.01050076],[-0.0351755  -0.14786783  0.04398162],"[[0.02480126]
 [0.99953737]
 [0.01760496]]",[3.0264336]
1793,"[[13.78201363  7.45998441 -2.30771549]
 [ 7.45998441 43.22948466 -9.66071261]
 [-2.30771549 -9.66071261 14.98850171]]",,[0.44213083 0.3694151  0.17882672],[ 0.08893233 -0.13152974  0.0110515 ],[-0.03501937 -0.14660043  0.04535024],"[[0.02481312]
 [0.99953375]
 [0.01779299]]",[2.97771926]
1794,"[[13.78894312  7.46131657 -2.35167814]
 [ 7.46131657 43.11962821 -9.80836942]
 [-2.35167814 -9.80836942 15.09142866]]",,[0.44295742 0.36820324 0.17892138],[ 0.09080334 -0.13567487  0.00860075],[-0.03503395 -0.14611946  0.04605433],"[[0.02475352]
 [0.99953598]
 [0.01775094]]",[2.93672411]
1795,"[[13.79710807  7.4642429  -2.3982016 ]
 [ 7.4642429  43.0025441  -9.96086969]
 [-2.3982016  -9.96086969 15.20034784]]",,[0.4446648  0.36572358 0.1790878 ],[ 0.09203913 -0.13505404  0.00791958],[-0.03506218 -0.14562987  0.04678971],"[[0.02480565]
 [0.99954111]
 [0.01738538]]",[2.87088099]
1796,"[[13.80122689  7.47071677 -2.40585551]
 [ 7.47071677 42.98532966 -9.97845702]
 [-2.40585551 -9.97845702 15.21344344]]",,[0.44542234 0.36464736 0.17918227],[ 0.09193735 -0.13122262  0.01163123],[-0.03511085 -0.14562476  0.04689672],"[[0.02486294]
 [0.9995413 ]
 [0.0172925 ]]",[2.84534058]
1797,"[[ 13.79964291   7.4536059   -2.44789486]
 [  7.4536059   42.87070251 -10.13847997]
 [ -2.44789486 -10.13847997  15.32965458]]",,[0.44690637 0.36257981 0.17938362],[ 0.09316723 -0.13041558  0.01357865],[-0.03499923 -0.14495679  0.04760635],"[[0.02468514]
 [0.99954595]
 [0.01727801]]",[2.79821153]
1798,"[[ 13.82919406   7.47348137  -2.57916875]
 [  7.47348137  42.53417077 -10.53762968]
 [ -2.57916875 -10.53762968  15.63663517]]",,[0.44765871 0.36152885 0.17948334],[ 0.09183664 -0.13270545  0.01084692],[-0.03551575 -0.1451056   0.05007731],"[[0.02388472]
 [0.99596993]
 [0.08644889]]",[2.79852741]
1799,"[[ 13.83649408   7.44608031  -2.70128941]
 [  7.44608031  42.19019364 -10.95240006]
 [ -2.70128941 -10.95240006  15.97331228]]",,[0.44862394 0.36018003 0.17961083],[ 0.0983886  -0.13856566  0.01348523],[-0.0354688  -0.14380856  0.05217088],"[[0.02415319]
 [0.99604684]
 [0.08548282]]",[2.72683419]
1800,"[[ 13.85911706   7.48994332  -2.71526185]
 [  7.48994332  42.17521178 -10.93914838]
 [ -2.71526185 -10.93914838  15.96567117]]",,[0.44987875 0.35841258 0.1797598 ],[ 0.09536781 -0.13380097  0.01287836],[-0.03586251 -0.14448158  0.05237761],"[[0.02379409]
 [0.99600317]
 [0.08609026]]",[2.6643149]
1801,"[[ 13.87765503   7.54372163  -2.67623926]
 [  7.54372163  42.30787615 -10.75213694]
 [ -2.67623926 -10.75213694  15.81446882]]",,[0.45107201 0.35677277 0.17987743],[ 0.08705324 -0.11962652  0.00725699],[-0.03626126 -0.1456843   0.05168351],"[[0.02366898]
 [0.99593879]
 [0.08686603]]",[2.62414498]
1802,"[[ 13.87269663   7.5307948   -2.68276267]
 [  7.5307948   42.28406713 -10.78836523]
 [ -2.68276267 -10.78836523  15.84323624]]",,[0.45195552 0.35563235 0.17997996],[ 0.0885339  -0.11258798  0.00941747],[-0.03617687 -0.14548036  0.05182578],"[[0.02357012]
 [0.99594617]
 [0.08680822]]",[2.60510742]
