,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1252,"[[45.11081769  4.09393429 21.48153399]
 [ 4.09393429 38.80534858 -6.31787323]
 [21.48153399 -6.31787323 28.99884755]]","[[60.          0.          0.        ]
 [ 0.         40.91501382  0.        ]
 [ 0.          0.         12.        ]]",[0.63895062 0.08230381 0.32933568],[-0.04940341 -0.20818905 -0.0631762 ],[-0.08049213 -0.23539472  0.02470508],"[[ 0.8207793 ]
 [-0.01170493]
 [ 0.5711255 ]]",[1.07674699]
1253,"[[45.17771196  4.11751822 21.44811902]
 [ 4.11751822 38.88536398 -6.3663963 ]
 [21.44811902 -6.3663963  28.95583712]]","[[60.          0.          0.        ]
 [ 0.         41.01891306  0.        ]
 [ 0.          0.         12.        ]]",[0.63826191 0.08006458 0.32856662],[-0.06681522 -0.20262565 -0.0742536 ],[-0.08002268 -0.23547285  0.02547362],"[[ 0.82156245]
 [-0.01165277]
 [ 0.56999944]]",[1.05263742]
1254,"[[45.22611038  4.14450354 21.42108991]
 [ 4.14450354 38.97173589 -6.41642065]
 [21.42108991 -6.41642065 28.93259605]]","[[60.          0.          0.        ]
 [ 0.         41.13044232  0.        ]
 [ 0.          0.         12.        ]]",[0.63757935 0.07826794 0.32784928],[-0.07827634 -0.20252925 -0.08175418],[-0.07953893 -0.23555309  0.02623543],"[[ 0.82208725]
 [-0.01166774]
 [ 0.56924197]]",[1.02874009]
1255,"[[45.2997008   4.19094698 21.37861596]
 [ 4.19094698 39.09367783 -6.49465876]
 [21.37861596 -6.49465876 28.90101338]]","[[60.        0.        0.      ]
 [ 0.       41.294392  0.      ]
 [ 0.        0.       12.      ]]",[0.63677084 0.07623809 0.32695359],[-0.08251682 -0.2055092  -0.09126838],[-0.07883069 -0.23565422  0.02743738],"[[ 0.82288632]
 [-0.01152152]
 [ 0.56808922]]",[0.99993058]
1256,"[[45.36090404  4.2145598  21.34686797]
 [ 4.2145598  39.18502039 -6.5445883 ]
 [21.34686797 -6.5445883  28.8636787 ]]","[[60.          0.          0.        ]
 [ 0.         41.40960313  0.        ]
 [ 0.          0.         12.        ]]",[0.63598928 0.07424386 0.32605361],[-0.07731738 -0.19729318 -0.08789974],[-0.0782965  -0.23574108  0.02820991],"[[ 0.82358744]
 [-0.01153946]
 [ 0.56707192]]",[0.97138618]
1257,"[[45.44058934  4.2368498  21.30849118]
 [ 4.2368498  39.26559133 -6.58936263]
 [21.30849118 -6.58936263 28.80612195]]","[[60.          0.          0.        ]
 [ 0.         41.51230262  0.        ]
 [ 0.          0.         12.        ]]",[0.63527146 0.07235437 0.32516227],[-0.07129724 -0.1839406  -0.09260871],[-0.07774934 -0.2358273   0.02899181],"[[ 0.82457225]
 [-0.01126859]
 [ 0.56564443]]",[0.94535649]
1258,"[[45.52286359  4.25803983 21.2678256 ]
 [ 4.25803983 39.35341509 -6.64160118]
 [21.2678256  -6.64160118 28.74853074]]","[[60.          0.          0.        ]
 [ 0.         41.62480942  0.        ]
 [ 0.          0.         12.        ]]",[0.63465915 0.07071165 0.32431918],[-0.06747138 -0.18187437 -0.09283658],[-0.0772067  -0.23590442  0.02980322],"[[ 0.82555486]
 [-0.01123731]
 [ 0.56420997]]",[0.92202162]
1259,"[[45.62953725  4.2803372  21.21514102]
 [ 4.2803372  39.47754328 -6.7108787 ]
 [21.21514102 -6.7108787  28.67207185]]","[[60.          0.          0.        ]
 [ 0.         41.77915238  0.        ]
 [ 0.          0.         12.        ]]",[0.63385099 0.06866457 0.32321241],[-0.07767965 -0.1863777  -0.10238025],[-0.07648001 -0.2360104   0.03082047],"[[ 0.82681014]
 [-0.01144767]
 [ 0.5623646 ]]",[0.89137586]
1260,"[[45.79284099  4.3115479  21.13921872]
 [ 4.3115479  39.55510247 -6.76624923]
 [21.13921872 -6.76624923 28.5399436 ]]","[[60.          0.          0.        ]
 [ 0.         41.88788706  0.        ]
 [ 0.          0.         12.        ]]",[0.63310768 0.06691044 0.32225514],[-0.08342486 -0.19396334 -0.10556587],[-0.07570728 -0.23610338  0.03199377],"[[ 0.82895903]
 [-0.01025652]
 [ 0.55921528]]",[0.86645686]
1261,"[[45.89387947  4.35684321 21.08209396]
 [ 4.35684321 39.7118841  -6.85930805]
 [21.08209396 -6.85930805 28.48568021]]","[[60.          0.          0.        ]
 [ 0.         42.09144378  0.        ]
 [ 0.          0.         12.        ]]",[0.63206597 0.06478374 0.32109408],[-0.09884499 -0.1930739  -0.10860685],[-0.07475476 -0.2362168   0.0333669 ],"[[ 0.83009128]
 [-0.01023835]
 [ 0.55753354]]",[0.8290906]
1262,"[[45.99141693  4.41730347 21.02198342]
 [ 4.41730347 39.89163599 -6.97061566]
 [21.02198342 -6.97061566 28.44711386]]","[[60.          0.          0.        ]
 [ 0.         42.33016678  0.        ]
 [ 0.          0.         12.        ]]",[0.6309339  0.06294082 0.31996018],[-0.11944792 -0.18556222 -0.1162855 ],[-0.07366137 -0.2363267   0.0349813 ],"[[ 0.83113247]
 [-0.01015353]
 [ 0.55598177]]",[0.7903053]
1263,"[[46.0794631   4.46543389 20.96902698]
 [ 4.46543389 40.07335108 -7.06811879]
 [20.96902698 -7.06811879 28.4072559 ]]","[[60.          0.          0.        ]
 [ 0.         42.56007007  0.        ]
 [ 0.          0.         12.        ]]",[0.62958256 0.06114454 0.31867387],[-0.14033048 -0.1784268  -0.13028435],[-0.07256563 -0.23645303  0.0363895 ],"[[ 0.8320768 ]
 [-0.01024522]
 [ 0.5545658 ]]",[0.74462759]
1264,"[[46.17555986  4.54224427 20.90462821]
 [ 4.54224427 40.30953971 -7.20294117]
 [20.90462821 -7.20294117 28.38292056]]","[[60.          0.          0.        ]
 [ 0.         42.86802013  0.        ]
 [ 0.          0.         12.        ]]",[0.62797435 0.05940125 0.31722139],[-0.16692398 -0.17169572 -0.14968358],[-0.07111582 -0.23658723  0.03832782],"[[ 0.83304617]
 [-0.01016332]
 [ 0.55311011]]",[0.6915267]
1265,"[[46.31307362  4.69569761 20.79860401]
 [ 4.69569761 40.64067004 -7.44428066]
 [20.79860401 -7.44428066 28.38914648]]","[[60.          0.          0.        ]
 [ 0.         43.34289015  0.        ]
 [ 0.          0.         12.        ]]",[0.62626381 0.05783783 0.31576523],[-0.19790404 -0.17236435 -0.16712134],[-0.06901484 -0.23664384  0.04167306],"[[ 0.83431629]
 [-0.00958765]
 [ 0.55120269]]",[0.63721117]
1266,"[[46.35633525  4.83181384 20.7418549 ]
 [ 4.83181384 40.97262661 -7.64057562]
 [20.7418549  -7.64057562 28.46205816]]","[[60.          0.          0.        ]
 [ 0.         43.79102002  0.        ]
 [ 0.          0.         12.        ]]",[0.62412257 0.05607769 0.31415409],[-0.22017269 -0.17807238 -0.16222339],[-0.06699715 -0.23673267  0.0443737 ],"[[ 0.83441726]
 [-0.00938728]
 [ 0.55105327]]",[0.56986481]
1267,"[[46.42848276  4.9494795  20.67584638]
 [ 4.9494795  41.31865691 -7.8300597 ]
 [20.67584638 -7.8300597  28.49592507]]","[[60.          0.          0.        ]
 [ 0.         44.24306474  0.        ]
 [ 0.          0.         12.        ]]",[0.62173298 0.05427606 0.31230303],[-0.24379023 -0.17647929 -0.18918525],[-0.06487198 -0.23682777  0.04694928],"[[ 0.83491639]
 [-0.00944509]
 [ 0.55029575]]",[0.49419716]
1268,"[[46.47382409  5.03246505 20.63344676]
 [ 5.03246505 41.66808408 -7.97196258]
 [20.63344676 -7.97196258 28.51950281]]","[[60.          0.          0.        ]
 [ 0.         44.66141098  0.        ]
 [ 0.          0.         12.        ]]",[0.61909449 0.05242543 0.3102496 ],[-0.27370277 -0.18597631 -0.21781748],[-0.06277057 -0.23699471  0.04892202],"[[ 0.83517253]
 [-0.00986272]
 [ 0.54989961]]",[0.40948985]
1269,"[[46.65160968  5.30433637 20.46821689]
 [ 5.30433637 42.28745248 -8.40831118]
 [20.46821689 -8.40831118 28.60951376]]","[[60.          0.          0.        ]
 [ 0.         45.54857592  0.        ]
 [ 0.          0.         12.        ]]",[0.61599533 0.05043198 0.30788407],[-0.28429542 -0.17761918 -0.20941945],[-0.05877757 -0.2368056   0.05448215],"[[ 0.83643422]
 [-0.0096473 ]
 [ 0.54798242]]",[0.31295423]
1270,"[[46.76788911  5.5202134  20.34706285]
 [ 5.5202134  42.79450276 -8.75294132]
 [20.34706285 -8.75294132 28.70755665]]","[[60.          0.          0.        ]
 [ 0.         46.26994852  0.        ]
 [ 0.          0.         12.        ]]",[0.61333532 0.04886084 0.30591661],[-0.30174072 -0.17487271 -0.22556998],[-0.05549123 -0.23657663  0.05875561],"[[ 0.83707554]
 [-0.00970816]
 [ 0.54700118]]",[0.23010883]
1271,"[[46.87033339  5.6844623  20.25094258]
 [ 5.6844623  43.28028376 -9.01840915]
 [20.25094258 -9.01840915 28.76092819]]","[[60.          0.          0.        ]
 [ 0.         46.91154534  0.        ]
 [ 0.          0.         12.        ]]",[0.61017948 0.04713542 0.30354751],[-0.32410128 -0.17239341 -0.23999768],[-0.05224026 -0.23644395  0.06217084],"[[ 0.83780514]
 [-0.00960194]
 [ 0.54588492]]",[0.13183666]
1272,"[[47.1164089   6.04623173 20.01441413]
 [ 6.04623173 43.95790116 -9.59151984]
 [20.01441413 -9.59151984 28.90499427]]","[[60.          0.          0.        ]
 [ 0.         47.97930433  0.        ]
 [ 0.          0.         12.        ]]",[0.60647105 0.04530658 0.30084362],[-0.34517548 -0.16114833 -0.25116729],[-0.04688794 -0.23560421  0.06922556],"[[ 0.83969599]
 [-0.00817554]
 [ 0.54299521]]",[0.0207864]
1273,"[[12.45972274  3.11421252 -0.37950896]
 [ 3.11421252 59.49382441  0.46259363]
 [-0.37950896  0.46259363 12.66186905]]","[[59.99775903  0.          0.        ]
 [ 0.         12.89413257  0.        ]
 [ 0.          0.         12.        ]]",[0.38720676 0.45135284 0.17520365],[-0.00015573  0.00017538  0.00028326],[-0.03003785 -0.1623248   0.02952596],"[[0.0638183 ]
 [0.99788563]
 [0.01230817]]",[4.5548593]
1274,"[[12.45730704  2.59824923 -0.42861325]
 [ 2.59824923 59.52337044  0.18400976]
 [-0.42861325  0.18400976 12.61112607]]","[[60.          0.          0.        ]
 [ 0.         12.90430509  0.        ]
 [ 0.          0.         12.        ]]",[0.38723214 0.4513078  0.17519563],[ 0.00604284 -0.01252602 -0.00218777],[-0.03036828 -0.16242107  0.02927193],"[[0.05256376]
 [0.99859513]
 [0.00669479]]",[4.57979842]
1275,"[[12.46262035  2.60242645 -0.42979397]
 [ 2.60242645 59.51134388  0.17424059]
 [-0.42979397  0.17424059 12.6036825 ]]","[[60.          0.          0.        ]
 [ 0.         12.90110344  0.        ]
 [ 0.          0.         12.        ]]",[0.3873421  0.45087652 0.17512339],[ 0.00571776 -0.04653255 -0.01220352],[-0.03053355 -0.16245294  0.02910113],"[[0.05257169]
 [0.99859547]
 [0.00658069]]",[4.58714393]
1276,"[[12.46653096  2.51058676 -0.43882382]
 [ 2.51058676 59.52097625  0.31535939]
 [-0.43882382  0.31535939 12.62344668]]","[[60.          0.          0.        ]
 [ 0.         12.93281704  0.        ]
 [ 0.          0.         12.        ]]",[0.38737831 0.45043686 0.17502048],[ 0.00725819 -0.05821175 -0.01208132],[-0.03069161 -0.16252807  0.02907627],"[[0.05057402]
 [0.99867407]
 [0.00961091]]",[4.58557038]
1277,"[[12.46774043  2.49568061 -0.4432974 ]
 [ 2.49568061 59.56151512  0.35370699]
 [-0.4432974   0.35370699 12.6360078 ]]","[[60.          0.          0.        ]
 [ 0.         12.94988508  0.        ]
 [ 0.          0.         12.        ]]",[0.38746741 0.44956895 0.1748842 ],[ 0.00784177 -0.06651287 -0.00816582],[-0.03077243 -0.16232396  0.02931246],"[[0.05049001]
 [0.99867399]
 [0.01005055]]",[4.55980138]
1278,"[[12.46794199  2.49136416 -0.44445767]
 [ 2.49136416 59.57705416  0.36072408]
 [-0.44445767  0.36072408 12.63888826]]","[[60.          0.          0.        ]
 [ 0.         12.95424212  0.        ]
 [ 0.          0.         12.        ]]",[0.38751901 0.44915179 0.17483641],[ 0.0068572  -0.06832525 -0.00942374],[-0.03079612 -0.16225434  0.02938623],"[[0.05049001]
 [0.99867399]
 [0.01005055]]",[4.54943937]
1279,"[[12.47268233  2.21752044 -0.47002279]
 [ 2.21752044 59.64847744  0.15734627]
 [-0.47002279  0.15734627 12.61721954]]","[[60.          0.          0.        ]
 [ 0.         12.96916723  0.        ]
 [ 0.          0.         12.        ]]",[0.38761525 0.44850377 0.17475151],[ 0.00990018 -0.07015762 -0.00987697],[-0.03091762 -0.16190732  0.02967416],"[[0.04494407]
 [0.99897546]
 [0.00529801]]",[4.5188146]
1280,"[[12.4721059   2.20709689 -0.47290884]
 [ 2.20709689 59.68653706  0.17200204]
 [-0.47290884  0.17200204 12.62565956]]","[[60.          0.          0.        ]
 [ 0.         12.98026553  0.        ]
 [ 0.          0.         12.        ]]",[0.38781237 0.44770422 0.1746747 ],[ 0.01977787 -0.07977418 -0.00620446],[-0.03093619 -0.16171996  0.02989883],"[[0.04496726]
 [0.99897465]
 [0.00525233]]",[4.48915222]
1281,"[[12.47077827  2.00787047 -0.48262827]
 [ 2.00787047 59.73894425 -0.17333406]
 [-0.48262827 -0.17333406 12.5854844 ]]","[[60.          0.          0.        ]
 [ 0.         12.95877159  0.        ]
 [ 0.          0.         12.        ]]",[0.38807344 0.44694642 0.17468284],[ 0.02759046 -0.08286552  0.00138657],[-0.03079701 -0.16142279  0.0301251 ],"[[ 0.04104164]
 [ 0.99915451]
 [-0.00241934]]",[4.45891658]
1282,"[[12.4713802   2.18607173 -0.47677409]
 [ 2.18607173 59.73568959  0.17586691]
 [-0.47677409  0.17586691 12.63376998]]","[[60.          0.          0.        ]
 [ 0.         12.99266886  0.        ]
 [ 0.          0.         12.        ]]",[0.38842484 0.44609842 0.17475592],[ 0.03487314 -0.08484522  0.0051387 ],[-0.03096407 -0.16152161  0.03018052],"[[0.04483438]
 [0.99898254]
 [0.00487446]]",[4.44652661]
1283,"[[12.47377663  2.18584034 -0.47949035]
 [ 2.18584034 59.7538019   0.18623394]
 [-0.47949035  0.18623394 12.63798416]]","[[60.          0.          0.        ]
 [ 0.         13.00041652  0.        ]
 [ 0.          0.         12.        ]]",[0.38879544 0.44522924 0.17483503],[ 0.03765893 -0.08942793  0.00751468],[-0.03105433 -0.16138729  0.03027554],"[[0.04494704]
 [0.99897729]
 [0.00491346]]",[4.4280679]
1284,"[[12.47640646  2.17811043 -0.48285823]
 [ 2.17811043 59.76986623  0.20379954]
 [-0.48285823  0.20379954 12.64318295]]","[[60.          0.          0.        ]
 [ 0.         13.00983306  0.        ]
 [ 0.          0.         12.        ]]",[0.38915946 0.44440363 0.17490895],[ 0.04084183 -0.09306344  0.0080786 ],[-0.03114501 -0.16126899  0.03036304],"[[0.04488243]
 [0.99897909]
 [0.00513235]]",[4.41112738]
1285,"[[12.47260232  2.52225915 -0.45744991]
 [ 2.52225915 59.75290789  0.24900625]
 [-0.45744991  0.24900625 12.65386171]]","[[60.          0.          0.        ]
 [ 0.         12.98363224  0.        ]
 [ 0.          0.         12.        ]]",[0.38972345 0.4432773  0.17505988],[ 0.04981014 -0.0956727   0.01192759],[-0.03109605 -0.16107569  0.03048214],"[[0.05226081]
 [0.99861616]
 [0.00587988]]",[4.39110288]
1286,"[[12.47288099  2.53085601 -0.45735778]
 [ 2.53085601 59.75858384  0.27411694]
 [-0.45735778  0.27411694 12.65888762]]","[[60.          0.          0.        ]
 [ 0.         12.98821845  0.        ]
 [ 0.          0.         12.        ]]",[0.39015548 0.44252652 0.17519153],[ 0.05319771 -0.09348985  0.01674177],[-0.03110653 -0.16102007  0.03051992],"[[0.05247956]
 [0.99860185]
 [0.00634317]]",[4.38244924]
1287,"[[12.47428649  2.52679215 -0.4604911 ]
 [ 2.52679215 59.7739245   0.27935188]
 [-0.4604911   0.27935188 12.66472657]]","[[60.         0.         0.       ]
 [ 0.        12.9968439  0.       ]
 [ 0.         0.        12.       ]]",[0.39075846 0.44150276 0.17536558],[ 0.05429244 -0.09119965  0.01710739],[-0.03115743 -0.16086902  0.03065926],"[[0.05248496]
 [0.99860183]
 [0.00630198]]",[4.36226557]
1288,"[[12.47596827  2.5171809  -0.46462873]
 [ 2.5171809  59.78937544  0.28244865]
 [-0.46462873  0.28244865 12.67126112]]","[[60.          0.          0.        ]
 [ 0.         13.00702646  0.        ]
 [ 0.          0.         12.        ]]",[0.39127318 0.44059613 0.17550275],[ 0.05100265 -0.08929565  0.01477186],[-0.03121574 -0.1607077   0.03081995],"[[0.05237133]
 [0.99860831]
 [0.00622011]]",[4.34064382]
1289,"[[12.47836974  2.51367345 -0.46942352]
 [ 2.51367345 59.80372827  0.28579784]
 [-0.46942352  0.28579784 12.6796358 ]]","[[60.          0.          0.        ]
 [ 0.         13.01909544  0.        ]
 [ 0.          0.         12.        ]]",[0.39177345 0.4397097  0.17566775],[ 0.04962869 -0.08711444  0.01698311],[-0.03128928 -0.16050399  0.03101527],"[[0.05238444]
 [0.99860808]
 [0.00614597]]",[4.31703859]
1290,"[[12.48100578  2.51065613 -0.4746422 ]
 [ 2.51065613 59.81810188  0.29395555]
 [-0.4746422   0.29395555 12.68962082]]","[[60.          0.          0.        ]
 [ 0.         13.03292851  0.        ]
 [ 0.          0.         12.        ]]",[0.39236018 0.43867862 0.17584153],[ 0.0516191  -0.09373236  0.01409112],[-0.03136845 -0.16028894  0.03122823],"[[0.05240831]
 [0.99860667]
 [0.00617086]]",[4.28949893]
1291,"[[12.4857079   2.41442893 -0.4893446 ]
 [ 2.41442893 59.8363763   0.44200273]
 [-0.4893446   0.44200273 12.72359175]]","[[60.          0.          0.        ]
 [ 0.         13.08008592  0.        ]
 [ 0.          0.         12.        ]]",[0.3928858  0.43773618 0.17595509],[ 0.05423253 -0.10584183  0.00836377],[-0.03151197 -0.16015603  0.03146622],"[[0.05042067]
 [0.99868562]
 [0.00920756]]",[4.26514841]
1292,"[[12.49698694  2.14206806 -0.52184114]
 [ 2.14206806 59.87921985  0.26923828]
 [-0.52184114  0.26923828 12.71205316]]","[[60.          0.          0.        ]
 [ 0.         13.10939403  0.        ]
 [ 0.          0.         12.        ]]",[0.39356487 0.43651741 0.17606887],[ 0.05949235 -0.10726962  0.00797807],[-0.0317317  -0.1597436   0.03182131],"[[0.04483426]
 [0.99897968]
 [0.00543   ]]",[4.22400887]
1293,"[[12.50034115  2.13483695 -0.52799391]
 [ 2.13483695 59.88765779  0.25998449]
 [-0.52799391  0.25998449 12.72000127]]","[[60.          0.          0.        ]
 [ 0.         13.12202229  0.        ]
 [ 0.          0.         12.        ]]",[0.39411135 0.43556577 0.1761495 ],[ 0.06025481 -0.10254271  0.00954577],[-0.03181405 -0.1595429   0.03203014],"[[0.04473916]
 [0.99898542]
 [0.0051515 ]]",[4.19457042]
1294,"[[12.49541626  2.40653946 -0.50725759]
 [ 2.40653946 59.86204787  0.48212477]
 [-0.50725759  0.48212477 12.75934659]]","[[60.          0.          0.        ]
 [ 0.         13.12751876  0.        ]
 [ 0.          0.         12.        ]]",[0.39471999 0.43458267 0.17624461],[ 0.06070535 -0.09673769  0.01014801],[-0.03177763 -0.15957597  0.0321126 ],"[[0.05041469]
 [0.99868053]
 [0.0097756 ]]",[4.17742715]
1295,"[[12.50519391  2.13156045 -0.53611667]
 [ 2.13156045 59.89573385  0.2679401 ]
 [-0.53611667  0.2679401  12.7334675 ]]","[[60.          0.          0.        ]
 [ 0.         13.14115582  0.        ]
 [ 0.          0.         12.        ]]",[0.39536453 0.43363817 0.17634283],[ 0.06436007 -0.09163062  0.01273473],[-0.03193543 -0.15929084  0.03229386],"[[0.04472573]
 [0.9989856 ]
 [0.00523236]]",[4.15165382]
1296,"[[12.50919856  2.03566471 -0.55195066]
 [ 2.03566471 59.90575113  0.38460758]
 [-0.55195066  0.38460758 12.76712923]]","[[60.          0.          0.        ]
 [ 0.         13.18596564  0.        ]
 [ 0.          0.         12.        ]]",[0.39608526 0.4326601  0.1764379 ],[ 0.0741273  -0.09920374  0.01152906],[-0.03194684 -0.15907519  0.03258581],"[[0.04270577]
 [0.99905817]
 [0.00768116]]",[4.1255379]
1297,"[[12.5127341   2.03490558 -0.55824529]
 [ 2.03490558 59.90781547  0.38580811]
 [-0.55824529  0.38580811 12.7776841 ]]","[[60.          0.          0.        ]
 [ 0.         13.20026304  0.        ]
 [ 0.          0.         12.        ]]",[0.39688107 0.43163219 0.1765361 ],[ 0.08116686 -0.10499797  0.00756607],[-0.03202208 -0.15886791  0.03278888],"[[0.04270577]
 [0.99905817]
 [0.00768116]]",[4.10073264]
1298,"[[12.51580861  2.12435715 -0.55628883]
 [ 2.12435715 59.90322426  0.23826134]
 [-0.55628883  0.23826134 12.76333998]]","[[60.          0.          0.        ]
 [ 0.         13.18308165  0.        ]
 [ 0.          0.         12.        ]]",[0.39770227 0.43061146 0.17663908],[ 0.0805304  -0.09773134  0.01047272],[-0.03215049 -0.15858812  0.03298264],"[[0.04463493]
 [0.99899313]
 [0.00452143]]",[4.07070041]
1299,"[[12.5191147   2.12711433 -0.56118968]
 [ 2.12711433 59.90342988  0.24301525]
 [-0.56118968  0.24301525 12.77163822]]","[[60.          0.          0.        ]
 [ 0.         13.19443192  0.        ]
 [ 0.          0.         12.        ]]",[0.39852517 0.42964214 0.17676338],[ 0.07752736 -0.09697533  0.01061678],[-0.03222622 -0.1584302   0.03312659],"[[0.04469777]
 [0.99898991]
 [0.0046121 ]]",[4.04974858]
1300,"[[12.51227702  2.49302108 -0.53202641]
 [ 2.49302108 59.86763938  0.28303235]
 [-0.53202641  0.28303235 12.78338305]]","[[60.          0.          0.        ]
 [ 0.         13.16339408  0.        ]
 [ 0.          0.         12.        ]]",[0.39939681 0.4286165  0.17687672],[ 0.09016733 -0.10724698  0.01193644],[-0.03213695 -0.15826525  0.03322566],"[[0.05236432]
 [0.99861346]
 [0.00539711]]",[4.03599478]
1301,"[[12.51425412  2.49611459 -0.53523316]
 [ 2.49611459 59.86713238  0.30632781]
 [-0.53523316  0.30632781 12.79299738]]","[[60.          0.          0.        ]
 [ 0.         13.17440073  0.        ]
 [ 0.          0.         12.        ]]",[0.40035689 0.42746267 0.17697268],[ 0.09842239 -0.11765528  0.00844076],[-0.03217615 -0.15813768  0.03332961],"[[0.0524259 ]
 [0.99860747]
 [0.00588579]]",[4.02020588]
1302,"[[12.51759844  2.49410951 -0.54153244]
 [ 2.49410951 59.86722904  0.31686019]
 [-0.54153244  0.31686019 12.80544195]]","[[60.          0.          0.        ]
 [ 0.         13.19026944  0.        ]
 [ 0.          0.         12.        ]]",[0.40141402 0.42618801 0.1770741 ],[ 0.1090821  -0.13070187  0.01007863],[-0.0322452  -0.15793105  0.03352778],"[[0.05238432]
 [0.99860835]
 [0.00610349]]",[3.99583701]
1303,"[[12.52156287  2.49642792 -0.54909332]
 [ 2.49642792 59.86696739  0.31781657]
 [-0.54909332  0.31781657 12.81971137]]","[[60.          0.          0.        ]
 [ 0.         13.20824163  0.        ]
 [ 0.          0.         12.        ]]",[0.40247808 0.42490242 0.17717667],[ 0.10291817 -0.12773204  0.00738374],[-0.03232486 -0.15766968  0.03378925],"[[0.05243619]
 [0.99860554]
 [0.00611656]]",[3.96584324]
1304,"[[12.52617525  2.50211747 -0.55805487]
 [ 2.50211747 59.86647916  0.30803923]
 [-0.55805487  0.30803923 12.83574783]]","[[60.          0.          0.        ]
 [ 0.         13.22840223  0.        ]
 [ 0.          0.         12.        ]]",[0.4034929  0.42367035 0.17725559],[ 0.10183453 -0.12274891  0.00890424],[-0.03241226 -0.15733633  0.034112  ],"[[0.05256207]
 [0.99860023]
 [0.00590014]]",[3.93385552]
1305,"[[12.53038305  2.50157568 -0.56701088]
 [ 2.50157568 59.86647844  0.31233116]
 [-0.56701088  0.31233116 12.85348544]]","[[60.          0.          0.        ]
 [ 0.         13.25034692  0.        ]
 [ 0.          0.         12.        ]]",[0.40446728 0.42247949 0.17731269],[ 0.09600306 -0.11892652  0.00465335],[-0.0324904  -0.15703607  0.03442001],"[[0.05255322]
 [0.9986002 ]
 [0.00598338]]",[3.90225541]
1306,"[[12.534525    2.49727752 -0.57615837]
 [ 2.49727752 59.86727911  0.28094221]
 [-0.57615837  0.28094221 12.86515305]]","[[60.          0.          0.        ]
 [ 0.         13.26695717  0.        ]
 [ 0.          0.         12.        ]]",[0.40545372 0.4212713  0.17737223],[ 0.10049205 -0.12193467  0.00752125],[-0.03256383 -0.15671858  0.03472392],"[[0.05247481]
 [0.99860813]
 [0.00531066]]",[3.86929047]
1307,"[[12.54600197  2.27649538 -0.6076786 ]
 [ 2.27649538 59.89076361  0.06470489]
 [-0.6076786   0.06470489 12.85214493]]","[[60.          0.          0.        ]
 [ 0.         13.28891051  0.        ]
 [ 0.          0.         12.        ]]",[0.40644162 0.42004532 0.17742246],[ 0.09857303 -0.12214771  0.0053748 ],[-0.03274731 -0.15619707  0.03511608],"[[4.79079334e-02]
 [9.98851472e-01]
 [7.53331173e-04]]",[3.82877215]
1308,"[[12.55617508  2.12319854 -0.63526857]
 [ 2.12319854 59.90410059  0.23226558]
 [-0.63526857  0.23226558 12.90304732]]","[[60.          0.          0.        ]
 [ 0.         13.36332299  0.        ]
 [ 0.          0.         12.        ]]",[0.40738031 0.418844   0.17744348],[ 0.09357778 -0.11872402  0.00232764],[-0.03287741 -0.15591895  0.03552243],"[[0.04464889]
 [0.99899338]
 [0.00432444]]",[3.79500891]
1309,"[[12.56090961  2.12526408 -0.64508796]
 [ 2.12526408 59.9038611   0.23782853]
 [-0.64508796  0.23782853 12.92240389]]","[[60.         0.         0.       ]
 [ 0.        13.3871746  0.       ]
 [ 0.         0.        12.       ]]",[0.40830475 0.41764624 0.17746347],[ 0.09224693 -0.12358227  0.00037528],[-0.03296878 -0.15565026  0.0358482 ],"[[0.04469434]
 [0.99899087]
 [0.00443431]]",[3.75964131]
1310,"[[12.56489256  2.12428175 -0.65259144]
 [ 2.12428175 59.90385201  0.24792626]
 [-0.65259144  0.24792626 12.93681207]]","[[60.          0.          0.        ]
 [ 0.         13.40555664  0.        ]
 [ 0.          0.         12.        ]]",[0.40925108 0.41642349 0.1774981 ],[ 0.09322746 -0.12261925  0.00225749],[-0.03305403 -0.15548786  0.03607441],"[[0.04467383]
 [0.99899084]
 [0.00464317]]",[3.72878701]
1311,"[[12.56839014  2.1359816  -0.65927022]
 [ 2.1359816  59.90287251  0.23975878]
 [-0.65927022  0.23975878 12.94984331]]","[[60.          0.          0.        ]
 [ 0.         13.42110596  0.        ]
 [ 0.          0.         12.        ]]",[0.41021766 0.41517764 0.17753674],[ 0.0953881  -0.12429883  0.00353863],[-0.0331229  -0.15525331  0.03632155],"[[0.04492495]
 [0.9989804 ]
 [0.00446113]]",[3.70086407]
1312,"[[12.55837825  2.51107214 -0.62756394]
 [ 2.51107214 59.8660271   0.25675216]
 [-0.62756394  0.25675216 12.96452541]]","[[60.          0.          0.        ]
 [ 0.         13.38893076  0.        ]
 [ 0.          0.         12.        ]]",[0.41128207 0.4137832  0.17756593],[ 0.09550537 -0.12787415  0.00171551],[-0.03298951 -0.15500228  0.03651759],"[[0.05279253]
 [0.99859422]
 [0.00474664]]",[3.68092398]
1313,"[[12.55908462  2.51325099 -0.63053283]
 [ 2.51325099 59.86550741  0.28528737]
 [-0.63053283  0.28528737 12.977266  ]]","[[60.          0.          0.        ]
 [ 0.         13.40185802  0.        ]
 [ 0.          0.         12.        ]]",[0.41212655 0.41264681 0.17758941],[ 0.09329824 -0.12613667  0.00323346],[-0.03298508 -0.15487151  0.03663787],"[[0.0528306 ]
 [0.99858916]
 [0.00535004]]",[3.66611654]
